run,env,design,seed,previous_window_mean,recent_window_mean,relative_improvement
lewm-dmc:cheetah.run.occ-hacssmv6_aux_noaction-s3,dmc:cheetah.run.occ,hacssmv6_aux_noaction,3,0.37085656436284387,0.3691701111396154,0.004547454151515172
lewm-dmc:cheetah.run.occ-hacssmv6_aux_noaction-s4,dmc:cheetah.run.occ,hacssmv6_aux_noaction,4,0.37756272435188293,0.3775172291199366,0.00012049714924691854
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s0,dmc:cheetah.run.occ,hacssmv6_fastonly,0,0.37363827141126,0.3738851512670517,-0.0006607456320232107
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s1,dmc:cheetah.run.occ,hacssmv6_fastonly,1,0.3741552489598592,0.3719673833847046,0.005847480641356242
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s2,dmc:cheetah.run.occ,hacssmv6_fastonly,2,0.3740201563835144,0.37151431957880654,0.006699737332173066
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s3,dmc:cheetah.run.occ,hacssmv6_fastonly,3,0.3716529011329015,0.3712080534696579,0.001196943873941459
lewm-dmc:cheetah.run.occ-hacssmv6_fastonly-s4,dmc:cheetah.run.occ,hacssmv6_fastonly,4,0.37557734541098275,0.37681631767749785,-0.003298847179292253
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s0,dmc:cheetah.run.occ,hacssmv6_mediumonly,0,0.3691502600113551,0.3700616168181102,-0.0024687963289719696
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s1,dmc:cheetah.run.occ,hacssmv6_mediumonly,1,0.3713929890394211,0.37026066450277967,0.003048858136956448
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s2,dmc:cheetah.run.occ,hacssmv6_mediumonly,2,0.37345968369642896,0.369622843503952,0.0102737734753606
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s3,dmc:cheetah.run.occ,hacssmv6_mediumonly,3,0.3677556891043981,0.36842904750506084,-0.0018309938380629259
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s4,dmc:cheetah.run.occ,hacssmv6_mediumonly,4,0.37377636015415194,0.37393613612651827,-0.0004274640918982485
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s0,dmc:cheetah.run.occ,hacssmv6_noaction,0,0.5033259449799855,0.5070927139123281,-0.007483756738374389
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s1,dmc:cheetah.run.occ,hacssmv6_noaction,1,0.49438906455039977,0.49958112064997356,-0.010501963882019679
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s2,dmc:cheetah.run.occ,hacssmv6_noaction,2,0.505653982480367,0.510071213722229,-0.008735679723502433
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s3,dmc:cheetah.run.occ,hacssmv6_noaction,3,0.5101593993504843,0.5137728283405304,-0.007082941125159337
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s4,dmc:cheetah.run.occ,hacssmv6_noaction,4,0.4972203953266144,0.504914870818456,-0.01547497963511181
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s0,dmc:cheetah.run.occ,hacssmv6_noaux,0,0.3723311418294907,0.375319739262263,-0.008026718952616996
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s1,dmc:cheetah.run.occ,hacssmv6_noaux,1,0.37416326395670574,0.37173259011904397,0.006496292051651067
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s2,dmc:cheetah.run.occ,hacssmv6_noaux,2,0.3739439930121104,0.3707970412174861,0.008415569853858848
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s3,dmc:cheetah.run.occ,hacssmv6_noaux,3,0.37085656436284387,0.3691701111396154,0.004547454151515172
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s4,dmc:cheetah.run.occ,hacssmv6_noaux,4,0.37756272435188293,0.3775172291199366,0.00012049714924691854
lewm-dmc:cheetah.run.occ-hacssmv6_single-s0,dmc:cheetah.run.occ,hacssmv6_single,0,0.3910454457203547,0.3897152024904887,0.003401761213240955
lewm-dmc:cheetah.run.occ-hacssmv6_single-s1,dmc:cheetah.run.occ,hacssmv6_single,1,0.3933135510285695,0.392168310324351,0.0029117753538456664
lewm-dmc:cheetah.run.occ-hacssmv6_single-s2,dmc:cheetah.run.occ,hacssmv6_single,2,0.39189422369003296,0.3877569490671158,0.010557120704564264
lewm-dmc:cheetah.run.occ-hacssmv6_single-s3,dmc:cheetah.run.occ,hacssmv6_single,3,0.39345311490694684,0.3949918051163356,-0.003910733327788354
lewm-dmc:cheetah.run.occ-hacssmv6_single-s4,dmc:cheetah.run.occ,hacssmv6_single,4,0.39977172640959424,0.39790010686715443,0.004681720639048397
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s0,dmc:cheetah.run.occ,hacssmv6_sourcegrad,0,0.3713562180598577,0.3741471374432246,-0.007515477720954809
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s1,dmc:cheetah.run.occ,hacssmv6_sourcegrad,1,0.37616325763861336,0.37492587852478026,0.003289473622705236
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s2,dmc:cheetah.run.occ,hacssmv6_sourcegrad,2,0.37656924855709073,0.3720277409553528,0.012060218987980934
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s3,dmc:cheetah.run.occ,hacssmv6_sourcegrad,3,0.37108948612213133,0.3709625020424525,0.00034219260967426957
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s4,dmc:cheetah.run.occ,hacssmv6_sourcegrad,4,0.3734313070376714,0.3737583075761795,-0.0008756644993214392
lewm-dmc:cheetah.run.occ-hacssmv6_static-s0,dmc:cheetah.run.occ,hacssmv6_static,0,0.3612287952105204,0.3555321790774663,0.015770105286690064
lewm-dmc:cheetah.run.occ-hacssmv6_static-s1,dmc:cheetah.run.occ,hacssmv6_static,1,0.36025480246543884,0.36523589821656544,-0.013826590838034586
lewm-dmc:cheetah.run.occ-hacssmv6_static-s2,dmc:cheetah.run.occ,hacssmv6_static,2,0.36959538904825845,0.37224910751978557,-0.007180063794520509
lewm-dmc:cheetah.run.occ-hacssmv6_static-s3,dmc:cheetah.run.occ,hacssmv6_static,3,0.3611323724190394,0.35942016188303627,0.0047412269482625105
lewm-dmc:cheetah.run.occ-hacssmv6_static-s4,dmc:cheetah.run.occ,hacssmv6_static,4,0.3633935095469157,0.36295017910003663,0.0012199734866806073
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s0,dmc:cheetah.run.occ,hacssmv6_uniform,0,0.36961896709601083,0.3705302625497182,-0.002465499703294904
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s1,dmc:cheetah.run.occ,hacssmv6_uniform,1,0.373564420580864,0.37175475525856017,0.004844319272938038
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s2,dmc:cheetah.run.occ,hacssmv6_uniform,2,0.3714133816162745,0.3704733185370763,0.0025310425680069334
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s3,dmc:cheetah.run.occ,hacssmv6_uniform,3,0.37035201386610667,0.3682328677574793,0.005721978089184849
lewm-dmc:cheetah.run.occ-hacssmv6_uniform-s4,dmc:cheetah.run.occ,hacssmv6_uniform,4,0.3746378310918808,0.3755746871630351,-0.0025006979899062152
lewm-dmc:cheetah.run.occ-ssm-s0,dmc:cheetah.run.occ,ssm,0,0.4038376746972402,0.4120581582387288,-0.020355910447561843
lewm-dmc:cheetah.run.occ-ssm-s1,dmc:cheetah.run.occ,ssm,1,0.40924012808005017,0.4172812993923823,-0.01964902940984128
lewm-dmc:cheetah.run.occ-ssm-s2,dmc:cheetah.run.occ,ssm,2,0.4068203145265579,0.4158199203809102,-0.022121820206608113
lewm-dmc:cheetah.run.occ-ssm-s3,dmc:cheetah.run.occ,ssm,3,0.4070599539677302,0.41827124953269956,-0.02754212360044176
lewm-dmc:cheetah.run.occ-ssm-s4,dmc:cheetah.run.occ,ssm,4,0.4025007524887721,0.40935775033632915,-0.017035987647621438
lewm-dmc:finger.spin.occ-hacsmv4_two_noaux-s0,dmc:finger.spin.occ,hacsmv4_two_noaux,0,0.7595008322397868,0.7622320336500803,-0.003596047949334172
