candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv6,hacssmv6_mediumonly,__overall__,15,,,0.002904922355694366,10,0
hacssmv6,hacssmv6_noaction,dmc:reacher.hard.occ,3,0.837739904721578,0.8323151071866354,-0.006527554685205822,0,0
hacssmv6,hacssmv6_noaction,dmc:ball_in_cup.catch.occ,3,0.9631660977999369,1.1248680750528972,0.1435198941088585,3,0
hacssmv6,hacssmv6_noaction,dmc:finger.spin.occ,3,1.1309776306152344,1.3141326506932576,0.13941362969522403,3,0
hacssmv6,hacssmv6_noaction,dmc:cheetah.run.occ,3,0.5650643905003866,0.8184284170468649,0.3095258580620588,3,0
hacssmv6,hacssmv6_noaction,ogbench:cube-single.occ,3,1.382214109102885,1.6628368695576985,0.1687375010163974,3,0
hacssmv6,hacssmv6_noaction,__overall__,15,,,0.15093386563946656,12,0
hacssmv6,hacssmv6_static,dmc:reacher.hard.occ,3,0.837739904721578,0.858836849530538,0.02442401470368546,3,0
hacssmv6,hacssmv6_static,dmc:ball_in_cup.catch.occ,3,0.9631660977999369,0.8936890363693237,-0.07759228953956138,0,0
hacssmv6,hacssmv6_static,dmc:finger.spin.occ,3,1.1309776306152344,1.1993539730707805,0.056615718117530765,3,0
hacssmv6,hacssmv6_static,dmc:cheetah.run.occ,3,0.5650643905003866,0.526527980963389,-0.07399203154825018,0,0
hacssmv6,hacssmv6_static,ogbench:cube-single.occ,3,1.382214109102885,1.3695071935653687,-0.009268954312003377,1,0
hacssmv6,hacssmv6_static,__overall__,15,,,-0.015962708515719744,7,0
hacssmv6,hacssmv6_single,dmc:reacher.hard.occ,3,0.837739904721578,0.8914983669916788,0.060335576301491,3,0
hacssmv6,hacssmv6_single,dmc:ball_in_cup.catch.occ,3,0.9631660977999369,0.999727467695872,0.03638651433319686,3,0
hacssmv6,hacssmv6_single,dmc:finger.spin.occ,3,1.1309776306152344,1.3389613231023152,0.155158610048621,3,0
hacssmv6,hacssmv6_single,dmc:cheetah.run.occ,3,0.5650643905003866,0.5937387545903524,0.047855637280344185,3,0
hacssmv6,hacssmv6_single,ogbench:cube-single.occ,3,1.382214109102885,1.5935784578323364,0.13264373246171282,3,0
hacssmv6,hacssmv6_single,__overall__,15,,,0.08647601408507317,15,0
