run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s0,dmc:cheetah.run.occ,hacssmv6_mediumonly,0,851076,0.3764641801516215,0.1485290825366974,0.49002131819725037,0.7070155143737793,0.5703997611999512,0.1868215948343277,0.17033927142620087,0.268595427274704,1.466546893119812,0.16001148521900177,1.0144654512405396,0.6891944408416748,13.852587699890137,0.18619413475195568,0.0,0.18619413475195568,,,,0.11575137168169021,0.25663690209388734,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s1,dmc:cheetah.run.occ,hacssmv6_mediumonly,1,851076,0.3751074492931366,0.14752639830112457,0.43476733565330505,0.617161214351654,0.5679020285606384,0.18270574510097504,0.17132297158241272,0.25341320037841797,1.0979547500610352,0.16126085817813873,1.0144654512405396,0.6891944408416748,13.852587699890137,0.18558401147524517,0.0,0.18558401147524517,,,,0.11632084985574087,0.2548471721013387,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_mediumonly-s2,dmc:cheetah.run.occ,hacssmv6_mediumonly,2,851076,0.3691291650136312,0.14699336886405945,0.4792602062225342,0.6543726325035095,0.5562382936477661,0.18631957471370697,0.1714332103729248,0.26163312792778015,1.4108223915100098,0.15942862629890442,1.0144654512405396,0.6891944408416748,13.852587699890137,0.18485254009564717,0.0,0.18485254009564717,,,,0.11462023427089055,0.2550848384698232,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s0,dmc:cheetah.run.occ,hacssmv6_noaction,0,851076,0.5147565762201946,0.15230046212673187,0.5003489851951599,0.8298568725585938,0.8309769630432129,0.19186989963054657,0.17580868303775787,0.2950672209262848,0.9311903715133667,0.16418446600437164,1.0144654512405396,0.6891944408416748,13.852587699890137,0.12021132548650106,0.08191358139117559,0.15850906749566396,,0.04798438027501106,0.11584278305371602,0.10035999725262323,0.21665814300378164,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s1,dmc:cheetah.run.occ,hacssmv6_noaction,1,851076,0.5055563767751058,0.15416505932807922,0.4829857349395752,0.8392481803894043,0.8127760291099548,0.1959015130996704,0.17523156106472015,0.2940843403339386,0.9597130417823792,0.1698913872241974,1.0144654512405396,0.6891944408416748,13.852587699890137,0.11976189424594243,0.0819298106431961,0.15759398102760314,,0.047985011239846546,0.11587461322546005,0.0999864536523819,0.21520150303840638,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaction-s2,dmc:cheetah.run.occ,hacssmv6_noaction,2,851076,0.5050485865275065,0.1524912267923355,0.5017663836479187,0.8212410807609558,0.8115322589874268,0.1927584707736969,0.1771158128976822,0.2943454086780548,1.0387763977050781,0.16244906187057495,1.0144654512405396,0.6891944408416748,13.852587699890137,0.12158736566702524,0.08217247376839319,0.16100225965181986,,0.04798492357134819,0.11636002659797669,0.10126521488030751,0.22073931296666463,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s0,dmc:cheetah.run.occ,hacssmv6_noaux,0,851076,0.3793971411387126,0.1483759880065918,0.4811467230319977,0.6830615997314453,0.5761811137199402,0.18607142567634583,0.17024192214012146,0.26526638865470886,1.3442822694778442,0.1587398797273636,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14698599755764008,0.09885312487681706,0.1951188745101293,,0.05675664996107419,0.14094959716002145,0.12041012485822042,0.2698276336987813,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s1,dmc:cheetah.run.occ,hacssmv6_noaux,1,851076,0.372073225180308,0.1476629227399826,0.42437610030174255,0.6184089183807373,0.5620920062065125,0.18488645553588867,0.1709035485982895,0.25226229429244995,1.0316956043243408,0.1599494218826294,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1481067899862925,0.09920547723770141,0.19700809637705485,,0.05689116557439168,0.14151979049046834,0.12178334246079127,0.27223285237948097,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_noaux-s2,dmc:cheetah.run.occ,hacssmv6_noaux,2,851076,0.3719884729385376,0.14678838849067688,0.46913790702819824,0.6677868366241455,0.5618199706077576,0.1866692304611206,0.17130257189273834,0.2620822787284851,1.514539122581482,0.16061967611312866,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14594365318616231,0.09756693462530772,0.1943203749259313,,0.055923925141493476,0.1392099436124166,0.11966147512197495,0.2689792768160502,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_single-s0,dmc:cheetah.run.occ,hacssmv6_single,0,851076,0.4001962971687317,0.1521763950586319,0.4999476373195648,0.688244640827179,0.6117124557495117,0.19055435061454773,0.17550672590732574,0.27255934476852417,1.0974431037902832,0.166291743516922,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14951720813910166,0.09218715141216914,0.206847265958786,,0.05362434779604276,0.1307499619325002,0.12563317159811654,0.2880613644917806,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_single-s1,dmc:cheetah.run.occ,hacssmv6_single,1,851076,0.3898257843653361,0.15258650481700897,0.4440176486968994,0.6295890212059021,0.5921254754066467,0.18547457456588745,0.17553235590457916,0.2597903609275818,0.8897009491920471,0.16931666433811188,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14637426614761354,0.08875665714343389,0.20399187723795573,,0.05183673863609632,0.12567657669385274,0.12408175508181254,0.2839020089308421,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_single-s2,dmc:cheetah.run.occ,hacssmv6_single,2,851076,0.381759078502655,0.15007935464382172,0.4738173484802246,0.6579589247703552,0.5773783326148987,0.18583330512046814,0.17550882697105408,0.2647084593772888,1.0897505283355713,0.16658520698547363,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14624670545260113,0.09004151125748952,0.20245191136995952,,0.05263737375537554,0.12744564612706502,0.12337328791618347,0.28153053164482117,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s0,dmc:cheetah.run.occ,hacssmv6_sourcegrad,0,851076,0.3767930213610331,0.1479046642780304,0.47253718972206116,0.6764154434204102,0.571225106716156,0.18671932816505432,0.17033109068870544,0.263488233089447,1.2130851745605469,0.15981417894363403,1.0144654512405396,0.6891944408416748,13.852587699890137,0.1432081123193105,0.09620283206303915,0.1902133893966675,,0.05565495957930883,0.1367507024606069,0.11903226882219314,0.2613945015271505,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s1,dmc:cheetah.run.occ,hacssmv6_sourcegrad,1,851076,0.3775367105007172,0.14750626683235168,0.435836523771286,0.6193616986274719,0.5723158717155457,0.18350687623023987,0.1716577112674713,0.2541040778160095,1.1254096031188965,0.16042467951774597,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14318939169247946,0.09625955482323964,0.1901192275683085,,0.05567268113295237,0.13684643169244132,0.11959169805049896,0.2606467624505361,,2.0,8.0,,,,
lewm-dmc:cheetah.run.occ-hacssmv6_sourcegrad-s2,dmc:cheetah.run.occ,hacssmv6_sourcegrad,2,851076,0.37443599224090574,0.14661327004432678,0.4461958110332489,0.6452528834342957,0.5663217902183533,0.18796856701374054,0.17154625058174133,0.25768962502479553,1.2865912914276123,0.15938206017017365,1.0144654512405396,0.6891944408416748,13.852587699890137,0.14208391269048054,0.095401824315389,0.18876599888006845,,0.05520181352893511,0.1356018356482188,0.11859000007311503,0.25894201040267945,,2.0,8.0,,,,
