run,env,design,seed,trainable_parameters,val_pred_loss,clean_mse_pre,clean_mse_blackout_transition,clean_mse_deep_blackout,clean_mse_first_post,clean_mse_recovery,clean_mse_late_post,clean_mse_all,clean_mse_first_post_ablated,clean_input_mse_first_post,last_visible_mse_first_post,constant_mse_first_post,persistence_mse_first_post,val_hier_loss,val_hier_loss_fast,val_hier_loss_medium,val_hier_loss_slow,val_hier_loss_h1,val_hier_loss_h2,val_hier_loss_h4,val_hier_loss_h8,val_hier_loss_h16,tau_fast,tau_slow,tau_fast_min,tau_fast_max,tau_medium_min,tau_medium_max,val_hier_loss_bridge,val_hier_loss_recovery,val_hier_overlap,rho_fast,rho_medium,action_head_shared_norm,action_head_fast_norm,action_head_medium_norm,action_head_cosine
lewm-dmc:finger.spin.occ-ssm-s2,dmc:finger.spin.occ,ssm,2,849536,0.8156971367200215,0.37216445803642273,0.7289168238639832,1.045589566230774,1.218163013458252,0.390384316444397,0.37694114446640015,0.5113046765327454,1.9799597263336182,0.38431286811828613,1.2537477016448975,1.7987955808639526,14.051904678344727,,,,,,,,,,,,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6-s0,dmc:reacher.hard.occ,hacssmv6,0,851076,0.5558563836415609,0.23881125450134277,0.40807536244392395,0.786933183670044,0.8341526389122009,0.26310980319976807,0.257833331823349,0.34375548362731934,2.6850099563598633,0.2361622154712677,0.7168161869049072,1.1618891954421997,14.402030944824219,0.04669341762860616,0.03337210416793823,0.06001472895344098,,0.018182539244492847,0.048561666707197824,0.033300860822200774,0.08672859787940979,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6-s1,dmc:reacher.hard.occ,hacssmv6,1,851076,0.5495306277275085,0.23750783503055573,0.42095527052879333,0.773268461227417,0.8234111666679382,0.25816041231155396,0.2567434310913086,0.3421594500541687,2.523159980773926,0.23477590084075928,0.7168161869049072,1.1618891954421997,14.402030944824219,0.04658132990201314,0.033332574963569644,0.05983008270462354,,0.018141872708996136,0.04852327694495519,0.03317413250605265,0.08648603767156601,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6-s2,dmc:reacher.hard.occ,hacssmv6,2,851076,0.5666613396008809,0.23833976686000824,0.41190317273139954,0.7952418923377991,0.8556559085845947,0.2609395384788513,0.25695550441741943,0.34509554505348206,2.321690320968628,0.23646578192710876,0.7168161869049072,1.1618891954421997,14.402030944824219,0.046385506192843116,0.03307184894879659,0.05969916184743245,,0.01802775373061498,0.04811594471335411,0.033130290657281875,0.08626803328593571,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6_static-s0,dmc:reacher.hard.occ,hacssmv6_static,0,851076,0.5735246006647746,0.24812529981136322,0.4252181053161621,0.8038404583930969,0.8598589301109314,0.2639304995536804,0.2677522301673889,0.354915589094162,1.9930590391159058,0.24719120562076569,0.7168161869049072,1.1618891954421997,14.402030944824219,0.05654942184686661,0.043754582156737644,0.06934425781170526,,0.02544433573881785,0.062064826985200244,0.03883937895298004,0.09984913349151611,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6_static-s1,dmc:reacher.hard.occ,hacssmv6_static,1,851076,0.5601836196581522,0.2471587359905243,0.42432117462158203,0.7815538048744202,0.8351506590843201,0.26005470752716064,0.26727762818336487,0.3509519100189209,2.425983428955078,0.2475787103176117,0.7168161869049072,1.1618891954421997,14.402030944824219,0.056299914518992106,0.04368744572003683,0.06891238490740458,,0.025395610431830088,0.06197928021351496,0.03857411707441012,0.09925065487623215,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv6_static-s2,dmc:reacher.hard.occ,hacssmv6_static,2,851076,0.5844528404871623,0.24781981110572815,0.41386207938194275,0.8070172667503357,0.8815009593963623,0.26302945613861084,0.26676997542381287,0.3542395234107971,2.087311267852783,0.2460765838623047,0.7168161869049072,1.1618891954421997,14.402030944824219,0.05604360039035479,0.04322849313418071,0.06885870764652888,,0.025151288757721584,0.06130569537480672,0.0385519170264403,0.09916549722353617,,2.0,8.0,,,,,,,,,,,,,
lewm-dmc:reacher.hard.occ-hacssmv7_noaux-s0,dmc:reacher.hard.occ,hacssmv7_noaux,0,852614,0.5562174057960511,0.23990945518016815,0.41621413826942444,0.7981147170066833,0.8341449499130249,0.2614695429801941,0.2587858736515045,0.346332848072052,2.511665105819702,0.23774635791778564,0.7168161869049072,1.1618891954421997,14.402030944824219,0.050489345143238704,0.020916589523355168,0.08006210366884868,,0.011137340652445952,0.030695838530858357,0.036722728312015535,0.12340147902568181,,2.0,8.0,,,,,0.06326035539309184,0.03771833966175715,0.0,0.6357157826423645,0.5513167381286621,,3.271247386932373,3.2509636878967285,0.7873402833938599
lewm-dmc:reacher.hard.occ-hacssmv7_noaux-s1,dmc:reacher.hard.occ,hacssmv7_noaux,1,852614,0.547345331509908,0.23874537646770477,0.43287691473960876,0.7773709893226624,0.8184601068496704,0.2570645809173584,0.25765353441238403,0.3442774713039398,2.5005123615264893,0.23632553219795227,0.7168161869049072,1.1618891954421997,14.402030944824219,0.05254057198762894,0.02139256405333678,0.08368858178456624,,0.011311541522542636,0.03147358618676663,0.03786992361148198,0.1295072474082311,,2.0,8.0,,,,,0.06558820645014445,0.0394929460187753,0.0,0.6349846720695496,0.5471765398979187,,3.376723289489746,3.4319097995758057,0.7839690446853638
lewm-dmc:reacher.hard.occ-hacssmv7_noaux-s2,dmc:reacher.hard.occ,hacssmv7_noaux,2,852614,0.5639314365386963,0.23950158059597015,0.41445788741111755,0.7939065098762512,0.849578320980072,0.2602805197238922,0.2579917907714844,0.3457116186618805,2.2385261058807373,0.23751874268054962,0.7168161869049072,1.1618891954421997,14.402030944824219,0.04972220927476883,0.020661926766236623,0.07878249337275824,,0.011017597566048304,0.030306256487965585,0.036336679706970854,0.12122830808162689,,2.0,8.0,,,,,0.06228119100133578,0.03716323018074036,0.0,0.6366171836853027,0.5525370240211487,,3.2446603775024414,3.230757236480713,0.7881789207458496
