candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv8,hacssmv8_redundant,dmc:reacher.hard.occ,3,0.8358657360076904,0.8332860072453817,-0.0030744644754418103,0,0
hacssmv8,hacssmv8_redundant,dmc:ball_in_cup.catch.occ,3,0.9339040120442709,0.9367467959721884,0.002510547950879074,2,0
hacssmv8,hacssmv8_redundant,dmc:finger.spin.occ,3,1.1381622950236003,1.148009459177653,0.008585211388927252,3,0
hacssmv8,hacssmv8_redundant,dmc:cheetah.run.occ,3,0.5586188038190206,0.5743145942687988,0.02733384178145617,3,0
hacssmv8,hacssmv8_redundant,ogbench:cube-single.occ,3,1.372625509897868,1.3609167734781902,-0.008621611817380994,0,0
hacssmv8,hacssmv8_redundant,__overall__,15,,,0.005346704965687938,8,0
hacssmv8,hacssmv8_noaction,dmc:reacher.hard.occ,3,0.8358657360076904,0.8360007603963217,0.00012970237192997452,2,0
hacssmv8,hacssmv8_noaction,dmc:ball_in_cup.catch.occ,3,0.9339040120442709,1.078823447227478,0.13331466753624388,3,0
hacssmv8,hacssmv8_noaction,dmc:finger.spin.occ,3,1.1381622950236003,1.3246484994888306,0.14082497090327645,3,0
hacssmv8,hacssmv8_noaction,dmc:cheetah.run.occ,3,0.5586188038190206,0.7961227893829346,0.29782632362123646,3,0
hacssmv8,hacssmv8_noaction,ogbench:cube-single.occ,3,1.372625509897868,1.6460907459259033,0.16613067518913058,3,0
hacssmv8,hacssmv8_noaction,__overall__,15,,,0.14764526792436347,14,0
hacssmv8,hacssmv8_single,dmc:reacher.hard.occ,3,0.8358657360076904,0.8895628849665324,0.060382209711463956,3,0
hacssmv8,hacssmv8_single,dmc:ball_in_cup.catch.occ,3,0.9339040120442709,0.9796231985092163,0.04625373422136463,3,0
hacssmv8,hacssmv8_single,dmc:finger.spin.occ,3,1.1381622950236003,1.327688177426656,0.14274411345821433,3,0
hacssmv8,hacssmv8_single,dmc:cheetah.run.occ,3,0.5586188038190206,0.5960477590560913,0.06266202010674277,3,0
hacssmv8,hacssmv8_single,ogbench:cube-single.occ,3,1.372625509897868,1.5963867902755737,0.14022252763896326,3,0
hacssmv8,hacssmv8_single,__overall__,15,,,0.09045292102734978,15,0
