candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
hacssmv6,hacsmv4_two_noaux,__overall__,25,,,0.003944414969626123,0.0008881285634079316,15,0,5
hacssmv6,hacssmv6_static,dmc:reacher.hard.occ,5,0.8306938886642456,0.8503227710723877,0.022989268351945542,0.029319367762759844,5,0,
hacssmv6,hacssmv6_static,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.8935149788856507,-0.07801376956994918,-0.07574616408831542,0,0,
hacssmv6,hacssmv6_static,dmc:finger.spin.occ,5,1.1288799047470093,1.1956828117370606,0.05563871755636757,0.05178524520480493,5,0,
hacssmv6,hacssmv6_static,dmc:cheetah.run.occ,5,0.5612707734107971,0.5297807931900025,-0.06041242005255069,-0.06069118368583609,0,0,
hacssmv6,hacssmv6_static,ogbench:cube-single.occ,5,1.3681094646453857,1.3645100355148316,-0.00267011755164151,-0.007255141316625936,2,0,
hacssmv6,hacssmv6_static,__overall__,25,,,-0.012493664253165653,-0.007255141316625936,12,0,2
hacssmv6,hacssmv7_noaux,dmc:reacher.hard.occ,5,0.8306938886642456,0.8263182163238525,-0.005288170884613176,-0.006049237802591155,1,0,
hacssmv6,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.937244427204132,-0.027870363161579516,-0.024514281855033102,0,0,
hacssmv6,hacssmv7_noaux,dmc:finger.spin.occ,5,1.1288799047470093,1.146846866607666,0.0155913053262632,0.011968903675428716,5,0,
hacssmv6,hacssmv7_noaux,dmc:cheetah.run.occ,5,0.5612707734107971,0.5601337790489197,-0.0024030471449103543,-0.0032290676203998985,2,0,
hacssmv6,hacssmv7_noaux,ogbench:cube-single.occ,5,1.3681094646453857,1.3520869016647339,-0.011800245418412196,-0.013102486051068589,0,0,
hacssmv6,hacssmv7_noaux,__overall__,25,,,-0.006354104256650409,-0.006049237802591155,8,0,1
hacssmv6,hacssmv7_sharedaction,dmc:reacher.hard.occ,5,0.8306938886642456,0.8297623991966248,-0.0010783981524805412,-0.00035134736864210253,2,0,
hacssmv6,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,5,0.9632748603820801,0.9159428358078003,-0.051733612320614505,-0.05609469475479977,0,0,
hacssmv6,hacssmv7_sharedaction,dmc:finger.spin.occ,5,1.1288799047470093,1.1428596019744872,0.012210340184284092,0.009415923916264696,5,0,
hacssmv6,hacssmv7_sharedaction,dmc:cheetah.run.occ,5,0.5612707734107971,0.5548632621765137,-0.011765531638148587,-0.004649739756122735,1,0,
hacssmv6,hacssmv7_sharedaction,ogbench:cube-single.occ,5,1.3681094646453857,1.3487624406814576,-0.01428431396365712,-0.01120888837786165,0,0,
