metric,candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,median_paired_relative_reduction,paired_wins,paired_ties,environment_mean_wins
clean_mse_all,hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7418270468711853,0.002795076597210041,0.006322353384216318,4,0,
clean_mse_all,hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,5,0.5076598525047302,0.506836187839508,-0.001628367095397722,-0.0018137690945051568,1,0,
clean_mse_all,hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,5,0.25158150792121886,0.2523489475250244,0.0031392713657766207,0.0031383064456344933,3,0,
clean_mse_all,hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,5,0.8195524454116822,0.8188912034034729,-0.000807558754209946,-0.0001935877804083069,2,0,
clean_mse_all,hacssmv7,hacssmv7_actiononly,__overall__,25,,,0.0010123631471525266,0.0013515469061662227,15,0,3
clean_mse_pre,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.23944154679775237,0.2394858032464981,0.00018487248890475757,0.0001730865531493817,4,0,
clean_mse_pre,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.612441623210907,0.0006160794340110249,-0.0008923116857619492,2,0,
clean_mse_pre,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,0.3596014678478241,0.35934584140777587,-0.0007124868004478573,-0.00041764583266229064,0,0,
clean_mse_pre,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.1493321031332016,0.14966911673545838,0.0022552593798042665,0.0028120211936967657,4,0,
clean_mse_pre,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,0.7330040693283081,0.7326871395111084,-0.0004321367920979278,-0.00022055886461951432,1,0,
clean_mse_pre,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.0003823175420348528,-2.2445144314851244e-05,11,0,3
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.4170936465263367,0.4174808144569397,0.0009454790748209793,0.0014428866863212132,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7590225815773011,0.002994643762893024,0.004580248293199527,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,0.7235350489616394,0.718825352191925,-0.006563068257501737,-0.009449924983311172,1,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.4257108807563782,0.4289524912834167,0.008070314028652992,0.0028943592775166633,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,0.9699753522872925,0.9699350118637085,-4.443148332374678e-05,0.0006792274254831805,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.0010805874251083021,0.0007224558754626405,15,0,3
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.7779529213905334,0.780273699760437,0.002973499400064832,0.0024552486538858623,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0477517604827882,0.002294349536463525,-0.0011238728731020058,2,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,1.1474830150604247,1.1395264148712159,-0.0070331030652069,-0.009537812310815841,1,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.6057169795036316,0.6126154780387878,0.012013445591216362,0.006457903817519984,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,1.37190682888031,1.370721960067749,-0.0008815343444290351,0.007987700263025546,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.0018733314236217566,0.0024552486538858623,14,0,3
clean_mse_first_post,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.8258150696754456,0.826456093788147,0.0007617773461256045,0.0011674725861543088,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9393751382827759,0.004918642670792396,0.006661956612601655,4,0,
clean_mse_first_post,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,1.1452091693878175,1.1483026504516602,0.0026126827205294875,0.0008268232037138617,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.5540997624397278,0.5602586746215821,0.01100440631891436,0.015035928752105096,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,1.3518219232559203,1.3477153778076172,-0.0031144123031251534,0.0006857101691861233,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.003236619350647339,0.003310796024913251,18,0,4
clean_mse_recovery,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.25924264192581176,0.2593234062194824,0.0003133193494482936,0.00016126247173484296,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7700499653816223,-0.004705734591208014,-0.0017108672655210607,1,0,
clean_mse_recovery,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,0.37828861474990844,0.37769373655319216,-0.001565388763009647,-0.0015277325289746924,1,0,
clean_mse_recovery,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.18237332999706268,0.18214091658592224,-0.0012453842923549673,-0.0016787280803762044,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,0.7236898899078369,0.7237324833869934,5.79418602547834e-05,9.405572744198566e-05,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_uniform,__overall__,25,,,-0.0014290492873739102,-0.00042613994495115624,11,0,2
clean_mse_late_post,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.2578652918338776,0.2578616738319397,-1.540968171596029e-05,2.5335528772062926e-06,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7150205254554749,0.0015963341301497601,0.0014369193485921313,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,0.3607757091522217,0.36038053035736084,-0.0010971851996577145,-0.0005668988038185504,1,0,
clean_mse_late_post,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.17210837602615356,0.17256627678871156,0.0026556027182592697,0.004205910145901442,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,0.6777803063392639,0.6778066992759705,4.024753792328798e-05,0.00028996775611193687,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.0006359179009917285,0.0001931273493305998,14,0,3
clean_mse_all,hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.343371719121933,0.3436885833740234,0.0009222834460166729,0.0009051997077127329,5,0,
clean_mse_all,hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7407640099525452,0.0013618419948341878,-0.0001385205871979823,2,0,
clean_mse_all,hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,0.5076598525047302,0.5061763286590576,-0.0029319351953871102,-0.0034339300885041007,1,0,
clean_mse_all,hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.25158150792121886,0.2531134426593781,0.006189444336026455,0.0023285151973276145,5,0,
clean_mse_all,hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,0.8195524454116822,0.8192224144935608,-0.00040296224541938694,0.001148442437177089,3,0,
clean_mse_all,hacssmv7,hacssmv7_uniform,__overall__,25,,,0.0010277344672141636,0.0009051997077127329,16,0,3
clean_mse_pre,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.23944154679775237,0.23943376541137695,-3.2532684227238154e-05,-0.00016433144947026703,2,0,
clean_mse_pre,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6118220448493957,-0.00032037296196227327,-0.0005506041232692279,2,0,
clean_mse_pre,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,0.3596014678478241,0.3595489501953125,-0.00014871790711674568,-0.00018223087231970822,2,0,
clean_mse_pre,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.1493321031332016,0.14978208243846894,0.0029953670632096242,0.0021889854061640725,5,0,
clean_mse_pre,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,0.7330040693283081,0.7331001996994019,0.000131118568051094,0.00015601783181978384,3,0,
clean_mse_pre,hacssmv7,hacssmv7_norecovery,__overall__,25,,,0.0005249724155908923,0.00026491413931348137,14,0,2
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.4170936465263367,0.4179511904716492,0.0020467684588187135,0.0019916327828270993,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7583029866218567,0.00209816971678602,0.004884465870869608,3,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,0.7235350489616394,0.7153069376945496,-0.011416536622039949,-0.011779469638580719,1,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.4257108807563782,0.43372111320495604,0.01834197867178466,0.02721461864113331,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,0.9699753522872925,0.9677260041236877,-0.002339170546059089,-0.0024919758647374882,2,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_norecovery,__overall__,25,,,0.0017462419358580713,0.0014498663145943152,15,0,3
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.7779529213905334,0.7808186411857605,0.003680954968079553,0.004394076017222908,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0414467096328734,-0.003815742169833017,-0.0019993335173353606,1,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.1474830150604247,1.1390290260314941,-0.007528663406629091,-0.006394746197889439,1,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.6057169795036316,0.6112593531608581,0.00914931033949719,0.017951286850365223,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.37190682888031,1.366454577445984,-0.004103362613159577,0.005263584568822438,3,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_norecovery,__overall__,25,,,-0.0005235005764089883,0.002029525612593918,13,0,2
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.8258150696754456,0.8270128250122071,0.0014549070917905908,0.001893134791372213,4,0,
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9293771982192993,-0.00546569399234159,-0.005900105182969854,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.1452091693878175,1.1403366565704345,-0.004242064795253465,-0.005793095706698055,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.5540997624397278,0.5600851774215698,0.010324240201414463,-0.0015606963523804975,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.3518219232559203,1.3450101137161254,-0.00507991196972008,-0.0018054707192870214,2,0,
clean_mse_first_post,hacssmv7,hacssmv7_norecovery,__overall__,25,,,-0.000601704692822016,-0.0006346273870927817,12,0,2
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.25924264192581176,0.2593651652336121,0.0004744129123919884,0.0005922956842270016,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7753255605697632,0.0021149861901848125,0.0013876077858585515,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,0.37828861474990844,0.3784129500389099,0.0003288040764077381,0.00012576971988053075,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.18237332999706268,0.1818321317434311,-0.0029395955318647286,-0.004460209946251955,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,0.7236898899078369,0.72417711019516,0.0006672421150522042,0.0003570213484933469,3,0,
clean_mse_recovery,hacssmv7,hacssmv7_norecovery,__overall__,25,,,0.00012916995243440293,0.0003446761172100757,15,0,4
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.2578652918338776,0.2577857613563538,-0.00031018157121512254,2.762010660900816e-05,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.71448255777359,0.0008304465766551597,0.0015161018978757934,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,0.3607757091522217,0.36089069247245786,0.00031920180273661977,0.0005301181226265325,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.17210837602615356,0.17232657074928284,0.001254274069712615,0.0006934007508683589,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,0.6777803063392639,0.6781980991363525,0.0006165029586350198,0.0008008973584434902,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_norecovery,__overall__,25,,,0.0005420487673048584,0.0003353121016962476,17,0,4
clean_mse_all,hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.343371719121933,0.3437691152095795,0.0011578006441308214,0.0011686510960967295,5,0,
clean_mse_all,hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7396657228469848,-9.589595279913367e-05,-0.00025598611030843213,2,0,
clean_mse_all,hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,0.5076598525047302,0.5058135271072388,-0.0036615417487045163,-0.004573293977857246,1,0,
clean_mse_all,hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.25158150792121886,0.2533590018749237,0.007023942546947477,0.011306461897583914,4,0,
clean_mse_all,hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,0.8195524454116822,0.8187648892402649,-0.0009694139219017995,-0.0006306152369102496,2,0,
clean_mse_all,hacssmv7,hacssmv7_norecovery,__overall__,25,,,0.0006909783135345697,0.0006600177893206735,14,0,2
clean_mse_pre,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.23944154679775237,0.24051295220851898,0.004454152748267157,0.004789076721433901,5,0,
clean_mse_pre,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6121171116828918,0.00015286131694483272,-0.0012996945814437073,2,0,
clean_mse_pre,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,0.3596014678478241,0.3646009683609009,0.013703627294265318,0.013807825939417415,5,0,
clean_mse_pre,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.1493321031332016,0.15342550873756408,0.026655604588602253,0.028826680856402605,5,0,
clean_mse_pre,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,0.7330040693283081,0.7419661164283753,0.012078364349899878,0.012037523507887326,5,0,
clean_mse_pre,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.011408922059595887,0.011724408540696658,22,0,5
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.4170936465263367,0.4244817554950714,0.017343830930901142,0.01943205659503525,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.7809260845184326,0.030044215773412517,0.011649000151366749,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,0.7235350489616394,0.7864531874656677,0.07978689124341552,0.07259387255901682,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.4257108807563782,0.46195484399795533,0.07898245704954157,0.07529500706977664,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,0.9699753522872925,1.0099372744560242,0.0394757118795615,0.04180744319073653,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.04912662137536645,0.04366985831834038,25,0,5
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.7779529213905334,0.7973208785057068,0.024268822275145593,0.021793696947627048,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0843648195266724,0.03596656621024028,0.039960377998392325,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1474830150604247,1.3101025104522706,0.12358633970885151,0.1282844609043391,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.6057169795036316,0.7793514847755432,0.22219769049894153,0.22343046770714395,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,1.37190682888031,1.6066844463348389,0.14599594603057697,0.14690628062201622,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.11040307294475117,0.11837668550189968,25,0,5
clean_mse_first_post,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.8258150696754456,0.8277790188789368,0.0023299147633579777,0.0011709513593778974,3,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,1.0861770868301392,0.13880262368729918,0.1490247779829383,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1452091693878175,1.3313849925994874,0.13974203311056044,0.13860483724018396,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5540997624397278,0.7777333498001099,0.287393433076331,0.2768022022224298,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,1.3518219232559203,1.6451925754547119,0.17826448505171244,0.1790387475934268,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.1493064979378522,0.16669564535939316,23,0,5
clean_mse_recovery,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.25924264192581176,0.25955238938331604,0.0011708709258621856,-0.0004811489473731991,2,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7773485898971557,0.004735294650327946,0.0056457219627061685,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,0.37828861474990844,0.3844440639019012,0.01598185031618041,0.01658024604218403,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.18237332999706268,0.19201677441596984,0.049952790236366236,0.049990315465984925,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,0.7236898899078369,0.7393479585647583,0.021176426928033815,0.02120778404714507,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.01860344661135412,0.01544809886185904,21,0,5
clean_mse_late_post,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.2578652918338776,0.2590440034866333,0.004550551067901399,0.00412656437591031,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7180674552917481,0.005785116285533025,0.007319418594564307,3,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,0.3607757091522217,0.3660542547702789,0.014411589828863317,0.015161699380280865,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.17210837602615356,0.1764668643474579,0.024685784941474515,0.02263582207291447,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,0.6777803063392639,0.6866851449012756,0.012968291367550287,0.012915548226438082,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.012480266698264509,0.012915548226438082,23,0,5
clean_mse_all,hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.343371719121933,0.34701568484306333,0.010495693457244168,0.010608885418660962,5,0,
clean_mse_all,hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.7397377371788025,0.7536704778671265,0.018446117580672886,0.01670737614609189,5,0,
clean_mse_all,hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,0.5076598525047302,0.5414087057113648,0.06228732868350856,0.05914116405337825,5,0,
clean_mse_all,hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.25158150792121886,0.28461148738861086,0.1160290652200916,0.11396636013902835,5,0,
clean_mse_all,hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,0.8195524454116822,0.8653249025344849,0.052885696365618226,0.050343620396912606,5,0,
clean_mse_all,hacssmv7,hacssmv7_noaction,__overall__,25,,,0.052028780261427085,0.050343620396912606,25,0,5
clean_mse_pre,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.23944154679775237,0.24379132091999053,0.017841454559698662,0.017861478233277113,5,0,
clean_mse_pre,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.6120214939117432,0.6144363760948182,0.0039043734672807155,-0.0013076515250948753,2,0,
clean_mse_pre,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,0.3596014678478241,0.3632379710674286,0.00999717674854151,0.009770082118139945,5,0,
clean_mse_pre,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.1493321031332016,0.15211325585842134,0.018278174678000438,0.017588333532547726,5,0,
clean_mse_pre,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,0.7330040693283081,0.7436524868011475,0.014317913521158545,0.014807593288377005,5,0,
clean_mse_pre,hacssmv7,hacssmv7_single,__overall__,25,,,0.012867818594935973,0.014807593288377005,22,0,5
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.4170936465263367,0.4428277015686035,0.05789870560202889,0.05468470794223839,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.7567189931869507,0.777878212928772,0.027237456398315197,0.03261421614104537,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,0.7235350489616394,0.745345163345337,0.028937353656333913,0.03369572305057432,4,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.4257108807563782,0.4392378866672516,0.03049038099230364,0.02586911114994168,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,0.9699753522872925,1.0107773423194886,0.040286370056899626,0.04592592094542844,5,0,
clean_mse_blackout_transition,hacssmv7,hacssmv7_single,__overall__,25,,,0.03697005334117625,0.035976916904840374,23,0,5
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.7779529213905334,0.8374948501586914,0.07116275418790069,0.06834783172932211,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,1.0453264474868775,1.0888355016708373,0.038724381348332525,0.03928199223665631,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,1.1474830150604247,1.3259786367416382,0.13452993812385108,0.1346753739643368,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.6057169795036316,0.6297849178314209,0.0390713917082728,0.04458139129134368,4,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,1.37190682888031,1.5750252246856689,0.12880711999426805,0.1331104220096508,5,0,
clean_mse_deep_blackout,hacssmv7,hacssmv7_single,__overall__,25,,,0.08245911707252503,0.08290670079337589,23,0,5
clean_mse_first_post,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.8258150696754456,0.8839340448379517,0.06579485551837842,0.06700917331603776,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9857503533363342,0.05082797803479608,0.04124914581659933,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,1.1452091693878175,1.3303433895111083,0.1390270698658658,0.13944155426022514,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.5540997624397278,0.5957239747047425,0.06952657764570305,0.06028790321198269,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,1.3518219232559203,1.5798784732818603,0.1442198572787745,0.14890448817017435,5,0,
clean_mse_first_post,hacssmv7,hacssmv7_single,__overall__,25,,,0.09387926766870357,0.07390493117724178,25,0,5
clean_mse_recovery,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.25924264192581176,0.2651705503463745,0.022337742197945633,0.02300797935850486,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.7736517429351807,0.7939610362052918,0.025294758344635796,0.03131145448154826,4,0,
clean_mse_recovery,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,0.37828861474990844,0.3837340772151947,0.014159153481813057,0.014191765919323316,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.18237332999706268,0.18729835152626037,0.026331202601729217,0.028058490035565067,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,0.7236898899078369,0.7366225719451904,0.01753522000453764,0.016932386892449098,5,0,
clean_mse_recovery,hacssmv7,hacssmv7_single,__overall__,25,,,0.02113161532613227,0.019591872138918703,24,0,5
clean_mse_late_post,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.2578652918338776,0.26256954073905947,0.017917328897212453,0.0184680244178597,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.7138774514198303,0.7177695870399475,0.005366523672685903,0.006465028270831074,4,0,
clean_mse_late_post,hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,0.3607757091522217,0.36404300928115846,0.008966929560218414,0.00876339058348872,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.17210837602615356,0.1758846163749695,0.021472073497636697,0.02085593836570094,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,0.6777803063392639,0.6862817287445069,0.012382564599401121,0.01248587294027772,5,0,
clean_mse_late_post,hacssmv7,hacssmv7_single,__overall__,25,,,0.013221084045430919,0.01256101317919874,24,0,5
clean_mse_all,hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.343371719121933,0.35776503682136535,0.04024008558483433,0.04173209355271019,5,0,
