run,env,design,seed,rho_fast_learned,rho_medium_learned,rho_fast_functional,rho_medium_functional,static_gate_fast,static_gate_medium,route_fast_learned,route_medium_learned,route_fast_functional,route_medium_functional,action_head_fast_l2,action_head_medium_l2,action_head_fast_d_l2,action_head_fast_v_l2,action_head_medium_d_l2,action_head_medium_v_l2,action_head_cosine,infl_all,infl_fast,infl_slow,student_teacher_memory_total_l2,student_memory_total_delta_l2_vs_noaux,teacher_memory_total_delta_l2_vs_noaux,student_teacher_action_l2,student_action_delta_l2_vs_noaux,teacher_action_delta_l2_vs_noaux,student_teacher_gate_l2,student_gate_delta_l2_vs_noaux,teacher_gate_delta_l2_vs_noaux,student_teacher_shrink_l2,student_shrink_delta_l2_vs_noaux,teacher_shrink_delta_l2_vs_noaux,student_teacher_route_l2,student_route_delta_l2_vs_noaux,teacher_route_delta_l2_vs_noaux,student_teacher_input_l2,student_input_delta_l2_vs_noaux,teacher_input_delta_l2_vs_noaux,student_teacher_output_l2,student_output_delta_l2_vs_noaux,teacher_output_delta_l2_vs_noaux,predictor_delta_l2_vs_noaux,active_aux_epochs,active_train_hier_loss_mean,active_train_hier_loss_fast_mean,active_train_hier_loss_medium_mean,active_train_hier_loss_bridge_mean,active_train_hier_loss_recovery_mean,active_weighted_aux_term_mean,final_val_hier_loss,final_val_bridge,final_val_recovery
lewm-dmc:finger.spin.occ-hacssmv7_norecovery-s3,dmc:finger.spin.occ,hacssmv7_norecovery,3,0.6065602900945634,0.5303219770937737,0.6065602900945634,0.5303219770937737,0.844150815471699,0.8875511596138286,0.5447092793990399,0.45529072060096015,0.5447092793990399,0.45529072060096015,3.794264720995125,3.819099022548234,3.2984975001683514,1.8751957269499515,3.4333482119415986,1.6726139421834036,0.7991413735774107,2.0899784564971924,0.4140695333480835,0.2820339798927307,0.29759354552932227,0.4019193173891211,0.3896521185834057,0.1954256199775044,0.29178208497728,0.2872421067140599,0.08575023237625064,0.1034489103373532,0.10175459638409065,0.010868490664374833,0.007174605348174477,0.0072007239500513015,0.004726821744057404,0.004580456275891197,0.004551533001100596,0.05273546091306168,0.0646137751712302,0.06166215734381991,0.20024022391543891,0.24789772093221638,0.23471676385668955,2.4314833189576834,99,0.07319536702717862,0.05393036250882143,0.09246037157062194,0.07319536710661803,0.0,0.001101723964214516,0.06980579425891241,0.06980579425891241,0.0
lewm-dmc:finger.spin.occ-hacssmv7_noaction-s3,dmc:finger.spin.occ,hacssmv7_noaction,3,0.6093608390963893,0.5457838809878516,0.6093608390963893,0.5457838809878516,0.8440542139257899,0.8861338242058903,0.5053429851460065,0.49465701485399344,0.5053429851460065,0.49465701485399344,0.0,0.0,0.0,0.0,0.0,0.0,,2.111945390701294,0.38847625255584717,0.3175264894962311,0.2300378486302424,5.593458567624593,5.43605201489923,0.0,5.359482510872822,5.218193629819845,0.0786818826140254,0.46571495432923615,0.4538783005411603,0.010208012439447696,0.06773376651579176,0.0665711955685577,0.000604019656899782,0.1162632380214572,0.11090347334570942,0.06065358969234496,0.5012572496999136,0.47307277923356666,0.20722728307456495,1.4409967767753886,1.3691537823648958,7.553194032359595,99,0.05647184246551041,0.0381302139423913,0.07481347105134484,0.07215941051391239,0.04078427460943542,0.0008664848050376472,0.05131786753733953,0.06511819968620935,0.0375175412495931
lewm-dmc:finger.spin.occ-hacssmv7_single-s3,dmc:finger.spin.occ,hacssmv7_single,3,0.5434964404989614,0.5457474130311045,0.5434964404989614,0.5457474130311045,0.8713878463372784,0.8885026894676562,0.5,0.5,0.0,1.0,3.1777855241972994,3.8896735349807687,1.2895593368568186,2.9043687015465705,3.4198102540693873,1.85322908321979,-0.16892930675571505,2.0154101848602295,0.0,2.0154101848602295,0.24602856782165425,5.784169899707931,5.676224790990866,0.1269456658298658,5.214689281833887,5.1249420401724946,0.06252699358205945,1.8236595099731818,1.796967579175313,0.005753666165751856,0.2718618033499153,0.26151835618601926,0.0,0.1313760573971412,0.1266203123782932,0.06280031576751985,0.7472507082582399,0.7342703298735305,0.19112363760175857,1.5127296469389637,1.4497679161379955,8.162197983948122,99,0.0699665466058,0.04098264953721519,0.09895044392942713,0.08961422281500733,0.050318870789608706,0.0010319016893669901,0.06965689927339554,0.0896241749326388,0.04968962679306666
lewm-dmc:finger.spin.occ-hacssmv7-s3,dmc:finger.spin.occ,hacssmv7,3,0.6068165692077472,0.5298849587930035,0.6068165692077472,0.5298849587930035,0.8438991384847013,0.8877210162323208,0.5444740838698358,0.4555259161301643,0.5444740838698358,0.4555259161301643,3.7573628553144705,3.814636030965513,3.2624375697224,1.863941182055032,3.4306212542061907,1.6680185427413774,0.7955916016325644,2.0875155925750732,0.4145226776599884,0.283003032207489,0.29755007214039947,0.3788403177070958,0.36626690772174014,0.19545564128587664,0.27377490958676604,0.2696323528015765,0.08384042013942906,0.12261699882533957,0.11974623222239897,0.010669305727209725,0.005183389982166091,0.005303677384524318,0.00514183122463205,0.005251023172411649,0.005637109378195694,0.05237486390101407,0.05615944253284395,0.05274633776213207,0.20104855828738152,0.22433018753296183,0.21040104500694248,2.24253772372145,99,0.05735772642841109,0.037559915446873864,0.07715553744757751,0.07324839936512889,0.04146705382617502,0.0008733399622026322,0.05458177571495374,0.06948346038659414,0.03968009372552236
lewm-dmc:finger.spin.occ-hacssmv7_noaux-s4,dmc:finger.spin.occ,hacssmv7_noaux,4,0.6059888024272942,0.5310763546759542,0.6059888024272942,0.5310763546759542,0.8461898378057002,0.8861804856643468,0.5358910448089211,0.4641089551910789,0.5358910448089211,0.4641089551910789,3.6547996667629348,3.9878049003048632,3.0325647150780735,2.039880352627061,3.4981875682802173,1.9144899216306246,0.783263539037008,2.1667191982269287,0.4240691363811493,0.29782867431640625,0.29836647560595403,0.0,0.0,0.19572471737307426,0.0,0.0,0.08381588756523968,0.0,0.0,0.010753482501152333,0.0,0.0,0.004531228756830472,0.0,0.0,0.05533527917737948,0.0,0.0,0.2012240622411043,0.0,0.0,0.0,0,,,,,,0.0,0.05789083023866018,0.07321303089459737,0.042568626403808596
lewm-dmc:finger.spin.occ-hacssmv7_sharedaction-s4,dmc:finger.spin.occ,hacssmv7_sharedaction,4,0.609751762918002,0.5285756348083596,0.609751762918002,0.5285756348083596,0.8417537595057636,0.8878331322270887,0.5422412831878614,0.45775871681213864,0.5422412831878614,0.45775871681213864,3.793032975418666,3.793032975418666,3.257575476195499,1.9430134249415378,3.257575476195499,1.9430134249415378,1.0000000000000009,2.1558992862701416,0.4235783517360687,0.2979639172554016,0.293265702490291,1.9435909166815308,1.88782442905795,0.19038443395993704,1.9067160107282246,1.8534244929680215,0.09048010576643853,0.1643387597195353,0.15922658174984786,0.011949058818783232,0.018708128091395635,0.01754462139600837,0.005318142028665248,0.018071757314637525,0.01728484404280275,0.053846642799624235,0.10366867598103602,0.09906367078786786,0.1962176506874196,0.32178983987170784,0.3048367252070948,2.553264491163577,99,0.05833140668259593,0.03914931481735474,0.07751349830951888,0.07448681023736996,0.04217600307137811,0.0008876537254498934,0.05582783391078313,0.0708781173825264,0.0407775467634201
lewm-dmc:finger.spin.occ-hacssmv7_noshrink-s4,dmc:finger.spin.occ,hacssmv7_noshrink,4,0.5,0.5,1.0,1.0,0.8501878973028866,0.8854015914852604,0.5613514383407934,0.43864856165920657,0.5613514383407934,0.43864856165920657,3.846625158647701,3.7930497692845564,3.191179017100983,2.1477666521193264,3.3073408606014585,1.8570737691501724,0.8096419434895854,2.2433037757873535,0.4762452244758606,0.3085767328739166,0.2728675040015422,1.24380216440297,1.1911518079031445,0.17648612074210207,0.7407268177039774,0.7150524558293997,0.040903911659895695,0.6148380779394288,0.575092546666448,0.0,0.44811455558850605,0.43738145311902665,0.007172065990826071,0.07271680067281569,0.0700759634388201,0.0705033401916991,0.2926608954328101,0.2784019086758367,0.1913479407456272,0.5732337707057146,0.5505364463078121,5.149416642664187,99,0.06044441885518707,0.0390746161889381,0.08181422149425939,0.07611505591909493,0.04477378186235658,0.000905810084824906,0.058562978009382885,0.07108347515265147,0.046042478183905285
lewm-dmc:finger.spin.occ-hacssmv7_actiononly-s4,dmc:finger.spin.occ,hacssmv7_actiononly,4,0.6056651155024785,0.5308459438745698,0.6056651155024785,0.5308459438745698,0.8464278173402996,0.8863042981888758,0.5357197226274923,0.46428027737250777,0.5357197226274923,0.46428027737250777,3.615348820573153,3.9091844201110146,2.994999972387494,2.0250240146276326,3.420182135109114,1.893165865189617,0.7776742216833272,2.1563780307769775,0.4214663803577423,0.2960629165172577,0.29836578901907596,0.44842672515505533,0.43358023506823307,0.19591772875847832,0.34097642539487366,0.3346249053965237,0.08783098070516152,0.08061307557994606,0.0778712421560574,0.011426168125052826,0.0016411199660102999,0.002320271649049327,0.004331400011328196,0.0004870700548161469,0.00028724130931387056,0.054536237496172056,0.07696626011545689,0.07245962358205928,0.19950084435697416,0.2690657939902846,0.2543584072868747,2.4867351551011367,99,0.05430675926801198,0.03418544089101782,0.07442807758229081,0.0543067592136587,0.0,0.0007805187419191445,0.05628011470039686,0.05628011524677277,0.0
lewm-dmc:finger.spin.occ-hacssmv7_uniform-s4,dmc:finger.spin.occ,hacssmv7_uniform,4,0.604552308675342,0.5310222364055934,0.604552308675342,0.5310222364055934,0.845670706639405,0.8860871942074198,0.5350610996091063,0.4649389003908937,0.5350610996091063,0.4649389003908937,3.6036513452443315,3.971367333709927,2.946372791885729,2.0748952718912768,3.48278529326413,1.9083933295527382,0.7573261064814146,2.1645560264587402,0.4243771433830261,0.29842111468315125,0.3006152940368956,0.5830868015254391,0.5689420871741507,0.1985835420129105,0.4565487132565729,0.450665877878281,0.08672793840234354,0.2327464419215117,0.22756743354105594,0.011216057930378547,0.00601642521185078,0.006404059516785909,0.004402354230796286,0.0023593173593670818,0.0022304428333328953,0.056108201038651315,0.08064611706016024,0.07572824992140967,0.20029749286726076,0.26615225785665947,0.25105312899091226,2.3438451858447826,99,0.08237993004747513,0.11568183989570331,0.049078020243147676,0.12167921704977049,0.04308064313089072,0.0012282502181802444,0.07920202493667602,0.11635443598031997,0.04204961597919464
lewm-dmc:finger.spin.occ-hacssmv7_norecovery-s4,dmc:finger.spin.occ,hacssmv7_norecovery,4,0.6046131671471152,0.5312975664158679,0.6046131671471152,0.5312975664158679,0.845364412864991,0.8861945048971713,0.5362556237865622,0.46374437621343795,0.5362556237865622,0.46374437621343795,3.677176837160677,3.916590416857175,3.0587979363701865,2.0409274059134246,3.422173346166158,1.9048385974164264,0.7814073123924831,2.1540918350219727,0.42066073417663574,0.2942614257335663,0.29538256008978925,0.4588334813531199,0.4434109778239003,0.19401430467119826,0.3413874006299385,0.3341618159400465,0.08920187899042646,0.12306529392244835,0.1218561761533754,0.011604535893583422,0.0058260463198467425,0.006542436957913673,0.004257527122600727,0.0010365806657011833,0.0013102822999309291,0.05311461182985665,0.07663607624967975,0.07228062468369868,0.19666819110467565,0.2700548726377564,0.2546197936727543,2.4915964526495733,99,0.07544742924747644,0.055594332152444505,0.09530052665190397,0.07544742939799322,0.0,0.0011297087661221363,0.07362419823805491,0.07362419823805491,0.0
lewm-dmc:finger.spin.occ-hacssmv7_noaction-s4,dmc:finger.spin.occ,hacssmv7_noaction,4,0.6082645549734946,0.5432603377511227,0.6082645549734946,0.5432603377511227,0.8447881033128333,0.8852430916024269,0.5035095013349078,0.4964904986650921,0.5035095013349078,0.4964904986650921,0.0,0.0,0.0,0.0,0.0,0.0,,2.1247458457946777,0.3945172131061554,0.32401132583618164,0.22527889820572794,5.6455634142127185,5.480193417913143,0.0,5.4092650634874575,5.260338171569385,0.0871888949883217,0.4214614266436284,0.40341068042523054,0.011175097662601347,0.04992930766172094,0.048161254979563084,0.0010204897891931334,0.09176357198564761,0.086211853439624,0.06425153279766797,0.5177758974178088,0.49116995905199756,0.19721687274032568,1.4681970691391377,1.3955723279563856,8.022483271225534,99,0.058315017416354115,0.03938362050454491,0.07724641424454289,0.07459530262349698,0.04203473219457767,0.00088960631151502,0.05436213826139768,0.06879139592250189,0.03993288109699885
lewm-dmc:finger.spin.occ-hacssmv7_single-s4,dmc:finger.spin.occ,hacssmv7_single,4,0.5479844070106688,0.54283457243382,0.5479844070106688,0.54283457243382,0.8699040296397654,0.8875839213685988,0.5,0.5,0.0,1.0,3.3489422592998044,3.8830752211671413,1.4178437347514217,3.0339962755333474,3.3385006492960625,1.9831002465563903,-0.17207545068903335,1.9966374635696411,0.0,1.9966374635696411,0.2452315684970954,5.8549022282184175,5.746965376006199,0.12992799866024513,5.263140771182796,5.172061242026342,0.06325864403567859,1.8800204020815714,1.8544143292522048,0.005637168889969109,0.24260634046546536,0.23227596071805406,0.0,0.10169010377259916,0.09715887501576868,0.062045535332355156,0.7868706316456873,0.7745760254226366,0.1880801828441361,1.5350532589723378,1.4748495005002158,8.417370232448622,99,0.07397072199067282,0.04311943443870438,0.10482200968479602,0.09445331932184538,0.0534881246260521,0.001077830827402439,0.07455818663040797,0.09520663420359293,0.05390973851084709
lewm-dmc:finger.spin.occ-hacssmv7-s4,dmc:finger.spin.occ,hacssmv7,4,0.6044339238990346,0.5307834037267156,0.6044339238990346,0.5307834037267156,0.8451881911930128,0.8864704226410577,0.5364384064217966,0.4635615935782033,0.5364384064217966,0.4635615935782033,3.661533222466877,3.9175766404571846,3.0438636578984863,2.035121512675232,3.441646009806095,1.871491244179782,0.7798798882362412,2.1554558277130127,0.4212454557418823,0.2945617437362671,0.3021949184509518,0.46346530648826817,0.44675632712456775,0.19929680031006827,0.3467699474166303,0.33778996683237983,0.08405952188724929,0.14468908943790643,0.14259820923826294,0.010764627686992085,0.0066131230459424645,0.006647982624528503,0.004743058817446226,0.001556314528113273,0.0013444844674975196,0.05459322523270153,0.07454905313977489,0.0705515878934486,0.20351352988521296,0.2607911893626645,0.24521699571911343,2.376533156014103,99,0.05917794369453801,0.03864726243178986,0.07970862474823506,0.07551917744388618,0.04283670962743218,0.0008953957238894671,0.05806140979131063,0.07345570534467698,0.042667113194863
lewm-dmc:cheetah.run.occ-hacssmv7_noaux-s0,dmc:cheetah.run.occ,hacssmv7_noaux,0,0.6166534425090558,0.5708096577372448,0.6166534425090558,0.5708096577372448,0.8404135150892285,0.8637943171893598,0.5112576110351275,0.48874238896487265,0.5112576110351275,0.48874238896487265,4.391297206008854,4.02522990261676,3.1766600723750122,3.0318842220770175,2.8778232680232043,2.8143576544114635,0.7064726045754132,2.316256046295166,0.7496116161346436,0.49122652411460876,0.2511298062546905,0.0,0.0,0.1298303972320601,0.0,0.0,0.06741705793702091,0.0,0.0,0.009622316864072798,0.0,0.0,0.0009487571701166078,0.0,0.0,0.05655486904152213,0.0,0.0,0.19589090205748724,0.0,0.0,0.0,0,,,,,,0.0,0.1330868093172709,0.15927066763242087,0.10690295199553172
lewm-dmc:cheetah.run.occ-hacssmv7_sharedaction-s0,dmc:cheetah.run.occ,hacssmv7_sharedaction,0,0.6062381192922429,0.5657869893817613,0.6062381192922429,0.5657869893817613,0.8367055186377186,0.8641428931093873,0.5155413912153813,0.4844586087846186,0.5155413912153813,0.4844586087846186,4.531308311086839,4.531308311086839,3.367325987208489,3.0321396250824346,3.367325987208489,3.0321396250824346,1.000000000000001,2.2607321739196777,0.7273790240287781,0.4775834381580353,0.27634857473155194,3.4986887085658767,3.4350136800049533,0.15906925860734172,3.195801507702507,3.146676615511195,0.06736273812044195,0.8693229395647448,0.8509545791538581,0.008798193481313936,0.048385896176759174,0.047519091496593495,0.0015166727829107453,0.012125142554402082,0.011557226941607945,0.06251758236816804,0.462991161130426,0.4478414530525882,0.20625132878399066,1.0271825544875475,0.9852248285593337,5.257956291722377,99,0.12868147174483865,0.08869748726888538,0.1686654560995423,0.15358755742560332,0.10377538588010904,0.001899041468166406,0.1323477041721344,0.15696632226308188,0.10772908508777618
lewm-dmc:cheetah.run.occ-hacssmv7_noshrink-s0,dmc:cheetah.run.occ,hacssmv7_noshrink,0,0.5,0.5,1.0,1.0,0.8516404325024294,0.8654955079593567,0.553409497388261,0.4465905026117391,0.553409497388261,0.4465905026117391,4.341895553164109,3.481581135384755,3.116797007894424,3.0228518663948205,2.4357727442384403,2.4876531793423595,0.6742097792286953,2.3313775062561035,0.804066002368927,0.45138663053512573,0.19814818991141156,2.9486716620404225,2.8950577691847363,0.08596866437805815,1.9759987266657761,1.9580996060952869,0.01478357003951988,1.5767534107985697,1.5270821612166265,0.0,0.5543356791953914,0.544778850754204,0.003980611791172026,0.11979668755499684,0.11676483293394142,0.06606260292073554,0.6891376393754836,0.6789744868481716,0.16514668386683828,1.2277590588907734,1.2015827546159448,7.876708279447474,99,0.13218710483726026,0.0896961941403639,0.17467801580592304,0.15478102921369233,0.10959317996746763,0.0019337953851604724,0.1309299554427465,0.15225362161795297,0.109606294631958
lewm-dmc:cheetah.run.occ-hacssmv7_actiononly-s0,dmc:cheetah.run.occ,hacssmv7_actiononly,0,0.6160579840178284,0.5724266119539179,0.6160579840178284,0.5724266119539179,0.8401305290070079,0.8626176630537836,0.5119196862095432,0.48808031379045674,0.5119196862095432,0.48808031379045674,4.408012872635697,4.265118141414827,3.1651635929711075,3.067949953153124,3.2288559888021937,2.7867044629458095,0.6890752208665221,2.2539150714874268,0.7322285175323486,0.4849220812320709,0.2578444330424737,3.159118915703966,3.111434280267982,0.14003099338457894,2.4718343499450066,2.4463284003836923,0.06371659783118028,1.7113267137442536,1.6815176729196595,0.008708072818466672,0.007067173699549224,0.007304288591204481,0.0013559484102924828,0.0018736381505517943,0.0014664469103759191,0.05753056130754375,0.40978283735865584,0.4016038602586668,0.19856443057828405,0.8794616077795046,0.8412239831868369,4.688431094591073,99,0.1204567717432173,0.07481404184024075,0.16609950166291795,0.12045677175994139,0.0,0.001666108585669688,0.13593154390652976,0.13593153754870096,0.0
lewm-dmc:cheetah.run.occ-hacssmv7_uniform-s0,dmc:cheetah.run.occ,hacssmv7_uniform,0,0.6046918893474288,0.5714783938301471,0.6046918893474288,0.5714783938301471,0.8407464431669215,0.8613000151044742,0.5022223755118086,0.4977776244881915,0.5022223755118086,0.4977776244881915,4.426049718736588,4.136973286259131,3.0390082871106356,3.2178167666293755,3.005717906515365,2.8425706389946717,0.6318506134094791,2.245790719985962,0.736876904964447,0.5091713666915894,0.25964356714212833,2.426474360416724,2.3914512389092697,0.13932195535510383,2.0474583351567635,2.0279883063603403,0.05849451673642638,0.9099743322287015,0.8926132170687672,0.008266740702336557,0.050388209124173015,0.0488835781111835,0.00014511752632358,0.02556084597306197,0.024757206329268942,0.05959138922905919,0.36821111179360927,0.3594652179804863,0.20239336079749734,0.8537371673576635,0.8229983813159077,4.643817026885196,99,0.1458571816216548,0.18019550517786767,0.11151885777277042,0.18752797426264964,0.10418638885522932,0.002123299827124222,0.15434836506843566,0.19815875172615052,0.1105379847685496
lewm-dmc:cheetah.run.occ-hacssmv7_norecovery-s0,dmc:cheetah.run.occ,hacssmv7_norecovery,0,0.6070841708314458,0.5698558656830897,0.6070841708314458,0.5698558656830897,0.8380888276117885,0.8608084409602865,0.5206374316504618,0.4793625683495382,0.5206374316504618,0.4793625683495382,4.668138680192108,3.9167780610026632,3.334974676376516,3.2664143407463,2.769313388842804,2.7698472401068965,0.6863726357240258,2.26552152633667,0.7436314225196838,0.4760459363460541,0.2780842295636332,1.974029378179227,1.945892318607911,0.150211687548598,1.6742298798775934,1.6576764375231778,0.057918991635626665,0.6950301422508406,0.68135925694152,0.007873293373706982,0.040483257641655335,0.038791710903938174,0.002291276540802307,0.026557938334430986,0.025215418963745285,0.06486759090216708,0.3096973204035369,0.3036644050114842,0.21711203333193727,0.7158370960627244,0.6928222153038158,4.485638253748432,99,0.1540010446885352,0.11846223023670958,0.18953985970897974,0.1540010448808622,0.0,0.0022486498972382257,0.1543100849787394,0.1543100913365682,0.0
lewm-dmc:cheetah.run.occ-hacssmv7_noaction-s0,dmc:cheetah.run.occ,hacssmv7_noaction,0,0.6319863074315182,0.5958037841773478,0.6319863074315182,0.5958037841773478,0.8344144960112282,0.8658395755504079,0.44393069814127456,0.5560693018587255,0.44393069814127456,0.5560693018587255,0.0,0.0,0.0,0.0,0.0,0.0,,2.10410737991333,0.5746447443962097,0.5154785513877869,0.24870268807737958,7.1837660952789815,7.070270981116498,0.0,5.957009897626606,5.897332398208362,0.0802507101741627,1.403415197480577,1.3694691320531398,0.0143566756921515,0.12187619621208287,0.11749039706261412,0.0028656274505284517,0.19110446113017665,0.18729007650953158,0.07903289430462758,1.7294042722860552,1.6870325726993474,0.2212517259450774,3.332977695015493,3.2310673407256987,17.577840311446156,99,0.12615846146805385,0.08784313484875843,0.16447378818769381,0.15088432758845866,0.10143259592463004,0.0018970869470730303,0.11471176008383432,0.13596162736415862,0.0934618929028511
lewm-dmc:cheetah.run.occ-hacssmv7_single-s0,dmc:cheetah.run.occ,hacssmv7_single,0,0.5623463073474996,0.5736028500484756,0.5623463073474996,0.5736028500484756,0.8630113679176594,0.8637446034843761,0.5,0.5,0.0,1.0,2.659844642839324,4.339925466004008,1.2338875604188813,2.3563308367639286,3.119522248207682,3.017206322644741,-0.10944489824100208,2.0218310356140137,0.0,2.0218310356140137,0.23739315390311488,6.746965291582905,6.656270070792562,0.08595386500884343,5.917229657726334,5.855753217732758,0.06555546848016976,1.6580721362131712,1.6296050386130458,0.005235463429671811,0.22496740530429332,0.21738761898296652,0.0,0.03184671454639627,0.03089795737627966,0.06053233096282981,1.1373946729529798,1.1212160692175166,0.20243109937294215,2.5324769349242304,2.4607184706787466,11.52299781677738,99,0.13634534234517617,0.09254779306676252,0.1801428913769096,0.1602762590186497,0.11241442532885891,0.001977901028772574,0.1501982553799947,0.17375053723653158,0.12664597034454345
lewm-dmc:cheetah.run.occ-hacssmv7-s0,dmc:cheetah.run.occ,hacssmv7,0,0.6060477196475201,0.5702527752397295,0.6060477196475201,0.5702527752397295,0.8377198815412218,0.8610847360627644,0.5166161690578794,0.4833838309421207,0.5166161690578794,0.4833838309421207,4.52810787677448,3.913189346043142,3.209548568750057,3.194144475214225,2.781073549230897,2.7529403865238042,0.66956619334581,2.2556464672088623,0.7420958280563354,0.47930070757865906,0.27369800258577354,2.1829481735352942,2.1509924812783683,0.1470283437506458,1.844302264953902,1.8256830671564463,0.06322334433397345,0.7972971441736352,0.7807657215592534,0.008898665216382494,0.04469663298310568,0.04380522847935535,0.001685921355640336,0.015168221408051557,0.014431057222527828,0.06279832834868548,0.33289392141857116,0.3254676736671566,0.21276844894808036,0.784272223696215,0.7589456639281636,4.614238812972585,99,0.1305959771244079,0.08876310606245641,0.17242884819890245,0.15529326593668508,0.10589868800273514,0.0019139329928088372,0.1310365637143453,0.15516624649365743,0.10690686821937562
lewm-dmc:cheetah.run.occ-hacssmv7_noaux-s1,dmc:cheetah.run.occ,hacssmv7_noaux,1,0.6210475861570524,0.5727173356763919,0.6210475861570524,0.5727173356763919,0.8381166002546587,0.863672965882605,0.5348620481425922,0.46513795185740775,0.5348620481425922,0.46513795185740775,4.386378042331518,3.8668844698209073,3.2157892638787775,2.983121140780255,2.7668057801180455,2.701403575559844,0.6889904255650561,2.3494725227355957,0.7611489295959473,0.44871750473976135,0.2652247909156573,0.0,0.0,0.13904616661831676,0.0,0.0,0.06249616260301446,0.0,0.0,0.00896154634299401,0.0,0.0,0.0035896576243849725,0.0,0.0,0.06427217076100311,0.0,0.0,0.20707601511486923,0.0,0.0,0.0,0,,,,,,0.0,0.1323097268740336,0.1582914545138677,0.10632799188296001
lewm-dmc:cheetah.run.occ-hacssmv7_sharedaction-s1,dmc:cheetah.run.occ,hacssmv7_sharedaction,1,0.6074052164448484,0.5668885996217086,0.6074052164448484,0.5668885996217086,0.8359566754850991,0.8654918720089113,0.536285617616789,0.4637143823832111,0.536285617616789,0.4637143823832111,4.485186546323876,4.485186546323876,3.367072661505533,2.963059237927375,3.367072661505533,2.963059237927375,1.0000000000000013,2.2988333702087402,0.7711427807807922,0.45291855931282043,0.2552363657033736,3.472447345713731,3.4145434432108757,0.1451976567930985,3.202066792253593,3.1573064569047933,0.06221010421875694,0.8038052940672084,0.7953383137040714,0.008082580684702852,0.06229572745693097,0.06137001414601239,0.0025056196072605224,0.004046950930728173,0.005130988947852622,0.06294030957163567,0.4381651586389096,0.42307923924464447,0.1901579789628531,0.9811574971503614,0.9355058423934901,5.497224656794163,99,0.13212246240422915,0.09300241340892483,0.17124251118212036,0.15661257926863853,0.10763234505482126,0.0019452185807880332,0.1336228581269582,0.15828660249710083,0.10895912220080693
lewm-dmc:cheetah.run.occ-hacssmv7_noshrink-s1,dmc:cheetah.run.occ,hacssmv7_noshrink,1,0.5,0.5,1.0,1.0,0.851989290079286,0.867498408663867,0.5787175060918571,0.4212824939081429,0.5787175060918571,0.4212824939081429,4.264130918919897,3.421989077784958,3.0559974618130283,2.973834562829782,2.3823500344491544,2.4565051520075567,0.6480123495482365,2.4486234188079834,0.8551141619682312,0.42692479491233826,0.1959341277008849,3.0428658966237427,2.993701490590886,0.08484991681985074,1.9140849065680892,1.899780627841092,0.013437190392787382,1.8277363369353912,1.7814727754702235,0.0,0.5743263571449935,0.5654638145680403,0.006457824422536206,0.125749052725876,0.12288088592772475,0.0681883303824048,0.7381113528234831,0.7278135839386833,0.16223058907402996,1.1679981849259164,1.1466801125101642,7.7865289797617345,99,0.13353045083222834,0.09270187959442903,0.1743590214470554,0.15532420900066024,0.11173669195302274,0.001960920587070552,0.130775013367335,0.15175772488117217,0.10979229648907979
lewm-dmc:cheetah.run.occ-hacssmv7_actiononly-s1,dmc:cheetah.run.occ,hacssmv7_actiononly,1,0.6201669438388493,0.5735276828391562,0.6201669438388493,0.5735276828391562,0.8383364458000012,0.8633221511794973,0.5339843886009048,0.46601561139909525,0.5339843886009048,0.46601561139909525,4.441194578402202,3.9639518128116746,3.232233087600306,3.0457968662816177,2.872026954043743,2.7321008673801193,0.6749643527858248,2.3539953231811523,0.7644485831260681,0.46133148670196533,0.25688946799470413,2.7016690868473336,2.6630959282539286,0.13835608240024289,2.0295949167093776,2.0107037936121874,0.06569558376158621,1.5590817653100246,1.534671824819709,0.00915802195627242,0.004995988436494669,0.004925011872369454,0.0033074634001802813,0.0024942188847383254,0.0022120246605336347,0.06140214478218656,0.3716918904434283,0.36453785023642715,0.1966439712768638,0.7815614726443625,0.7490097292363554,4.649469569335172,99,0.11960254930687272,0.07449090070228116,0.16471419811215332,0.11960254949083766,0.0,0.0016507984725354114,0.1352193808555603,0.1352193808555603,0.0
lewm-dmc:cheetah.run.occ-hacssmv7_uniform-s1,dmc:cheetah.run.occ,hacssmv7_uniform,1,0.6036690056498639,0.5682175263241441,0.6036690056498639,0.5682175263241441,0.8403983577042529,0.8637178465863518,0.5199651993110926,0.48003480068890747,0.5199651993110926,0.48003480068890747,4.360180360480694,3.985067522050954,3.037155710350468,3.1283954300898578,2.87891497806486,2.7554694163389204,0.6159522840353925,2.266892194747925,0.7541002631187439,0.4763988256454468,0.24649939568875873,2.4998658670376757,2.4640930553384535,0.1356533997893766,2.0966003740402455,2.077156979843744,0.055897524926604325,1.0075136117469607,0.9945124088604046,0.007615933262770063,0.07548851966004094,0.07393208824172084,0.0008020229170259302,0.0422648649550806,0.039477230247721554,0.05883908696244595,0.37435838895625106,0.3634304439300824,0.18898383548015363,0.8311940255481094,0.7931030463447085,4.900056256829009,99,0.14926876110995793,0.18691057809675582,0.11162694416497024,0.19022387346434674,0.10831364854651804,0.0021778942968245407,0.15310197869936626,0.1965071670214335,0.10969679882129034
