run_name,env,seed,condition,rho_fast,rho_medium,episodes,length,history_len,checkpoint_sha256,val_feature_sha256,native_recurrence_max_abs,static_gate_fast,static_gate_medium,route_fast,route_medium,action_head_fast_norm,action_head_medium_norm,action_head_cosine,mse_pre,mse_blackout_transition,mse_deep_blackout,mse_first_post,mse_recovery,mse_late_post,mse_all
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,2,learned,0.5967376828193665,0.546744167804718,150,32,3,bb4e487a572c09cf757bdab108c420021f5f3f7e91431560871cd91d0877436d,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456250429153442,0.868115246295929,0.48733752965927124,0.5126624703407288,3.656207799911499,3.3968636989593506,0.6756304502487183,0.6172973476137433,0.720450299680233,1.0631368811262978,0.9502210929989815,0.778606765071551,0.7148461615122281,0.740423368914374
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,2,rho00,0.0,0.0,150,32,3,bb4e487a572c09cf757bdab108c420021f5f3f7e91431560871cd91d0877436d,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456250429153442,0.868115246295929,0.48733752965927124,0.5126624703407288,3.656207799911499,3.3968636989593506,0.6756304502487183,0.617302124656382,0.7230171099305153,1.331307912270228,1.5415691355864207,0.7883096837004026,0.7194670005028064,0.7915637740938143
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,2,rho11,1.0,1.0,150,32,3,bb4e487a572c09cf757bdab108c420021f5f3f7e91431560871cd91d0877436d,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456250429153442,0.868115246295929,0.48733752965927124,0.5126624703407288,3.656207799911499,3.3968636989593506,0.6756304502487183,0.6173033447137901,0.7215105092194345,1.1381388053629133,1.1778506617744764,0.792103373358647,0.7164534195417013,0.757793904113016
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,2,rho01,0.0,1.0,150,32,3,bb4e487a572c09cf757bdab108c420021f5f3f7e91431560871cd91d0877436d,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456250429153442,0.868115246295929,0.48733752965927124,0.5126624703407288,3.656207799911499,3.3968636989593506,0.6756304502487183,0.6173375512020929,0.7210375655359692,1.0753203044335047,0.9748502427339554,0.7780501981079578,0.7172603726769105,0.7436473086921648
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s2,dmc:ball_in_cup.catch.occ,2,rho10,1.0,0.0,150,32,3,bb4e487a572c09cf757bdab108c420021f5f3f7e91431560871cd91d0877436d,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456250429153442,0.868115246295929,0.48733752965927124,0.5126624703407288,3.656207799911499,3.3968636989593506,0.6756304502487183,0.6172625213577634,0.7204547039667766,1.087071678439776,0.9840468369921048,0.7809797879556815,0.7128149545880464,0.7433109523886922
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s3,dmc:ball_in_cup.catch.occ,3,learned,0.5980380773544312,0.5455588698387146,150,32,3,440ae96957381fa70e4ab9356eeab03343a2cc60414c68c5c439731caa7d2cee,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456738591194153,0.8680222034454346,0.4917338788509369,0.5082660913467407,3.6739447116851807,3.353562355041504,0.684240996837616,0.6131157520271483,0.7647535536355442,1.0604190492298868,0.9542183384299279,0.7700799124936263,0.7189649304671165,0.7451120804233112
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s3,dmc:ball_in_cup.catch.occ,3,rho00,0.0,0.0,150,32,3,440ae96957381fa70e4ab9356eeab03343a2cc60414c68c5c439731caa7d2cee,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456738591194153,0.8680222034454346,0.4917338788509369,0.5082660913467407,3.6739447116851807,3.353562355041504,0.684240996837616,0.6131210452176276,0.7831741395261552,1.3991449489196142,1.6968315704663595,0.7929316643377146,0.7206369941968184,0.80999242777797
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s3,dmc:ball_in_cup.catch.occ,3,rho11,1.0,1.0,150,32,3,440ae96957381fa70e4ab9356eeab03343a2cc60414c68c5c439731caa7d2cee,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456738591194153,0.8680222034454346,0.4917338788509369,0.5082660913467407,3.6739447116851807,3.353562355041504,0.684240996837616,0.6131207128082002,0.7573623196283976,1.072290784087446,1.10962645004193,0.7711893332004547,0.7224499054902639,0.7525744202972828
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s3,dmc:ball_in_cup.catch.occ,3,rho01,0.0,1.0,150,32,3,440ae96957381fa70e4ab9356eeab03343a2cc60414c68c5c439731caa7d2cee,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456738591194153,0.8680222034454346,0.4917338788509369,0.5082660913467407,3.6739447116851807,3.353562355041504,0.684240996837616,0.6131545541116169,0.7710656838615736,1.0980798913372887,0.9962652759750684,0.7732807023823262,0.7206459913039819,0.7520945921403238
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s3,dmc:ball_in_cup.catch.occ,3,rho10,1.0,0.0,150,32,3,440ae96957381fa70e4ab9356eeab03343a2cc60414c68c5c439731caa7d2cee,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8456738591194153,0.8680222034454346,0.4917338788509369,0.5082660913467407,3.6739447116851807,3.353562355041504,0.684240996837616,0.6130824801467714,0.762150157392025,1.061805135872629,0.968795148630937,0.7673875834047794,0.7184475494882999,0.7450631620555088
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s4,dmc:ball_in_cup.catch.occ,4,learned,0.6184120178222656,0.5586782693862915,150,32,3,656da8c41829272d333a15eab67159db598df941a65fe6e00b13f57bce6d1b33,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8386527895927429,0.8649896383285522,0.49581336975097656,0.5041865706443787,3.797914505004883,3.420578718185425,0.7338199019432068,0.6124041135041487,0.7678985611928834,1.0379647345675362,0.9217249886194865,0.7714479943116506,0.7091191328259615,0.7375030477858823
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s4,dmc:ball_in_cup.catch.occ,4,rho00,0.0,0.0,150,32,3,656da8c41829272d333a15eab67159db598df941a65fe6e00b13f57bce6d1b33,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8386527895927429,0.8649896383285522,0.49581336975097656,0.5041865706443787,3.797914505004883,3.420578718185425,0.7338199019432068,0.6124134665301868,0.7856945240166452,1.2306948106156455,1.2259172133604685,0.7991071576376756,0.7122833833862574,0.7730992338712188
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s4,dmc:ball_in_cup.catch.occ,4,rho11,1.0,1.0,150,32,3,656da8c41829272d333a15eab67159db598df941a65fe6e00b13f57bce6d1b33,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8386527895927429,0.8649896383285522,0.49581336975097656,0.5041865706443787,3.797914505004883,3.420578718185425,0.7338199019432068,0.6124030381866864,0.7611898970272806,1.0644234358270963,1.0953912967443467,0.775805265257756,0.7123234875385578,0.7472713252114154
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s4,dmc:ball_in_cup.catch.occ,4,rho01,0.0,1.0,150,32,3,656da8c41829272d333a15eab67159db598df941a65fe6e00b13f57bce6d1b33,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8386527895927429,0.8649896383285522,0.49581336975097656,0.5041865706443787,3.797914505004883,3.420578718185425,0.7338199019432068,0.6124320442761694,0.7752308381266064,1.0648433574371867,0.9291319365302722,0.7674886017044386,0.7112595915412292,0.7419907147103343
lewm-dmc:ball_in_cup.catch.occ-hacssmv7-s4,dmc:ball_in_cup.catch.occ,4,rho10,1.0,0.0,150,32,3,656da8c41829272d333a15eab67159db598df941a65fe6e00b13f57bce6d1b33,5c2ec44a40de88d7c8e7b434085e803367786348b0e7e6dc0e46445942b267d4,0.0,0.8386527895927429,0.8649896383285522,0.49581336975097656,0.5041865706443787,3.797914505004883,3.420578718185425,0.7338199019432068,0.6123812096246651,0.7652345456348525,1.0477527629666858,0.967061236401399,0.7772182396054268,0.7081815625230471,0.7397754628134184
lewm-dmc:cheetah.run.occ-hacssmv7-s0,dmc:cheetah.run.occ,0,learned,0.6060476899147034,0.5702527761459351,150,32,3,94a56cce34cbd83086d659a875c48dedcae224bddd0e7647ded5a65cdae6795c,371fe1e7db5292eaae7a784fe4be93b06ef70d5ff0366240122e206afb15e775,0.0,0.8377199172973633,0.8610846996307373,0.51661616563797,0.48338383436203003,4.5281081199646,3.91318941116333,0.6695661544799805,0.14902631725228968,0.45964828400148283,0.6625421450866593,0.5647738442818324,0.18338923641790947,0.17137275331582014,0.2610052971811644
lewm-dmc:cheetah.run.occ-hacssmv7-s0,dmc:cheetah.run.occ,0,rho00,0.0,0.0,150,32,3,94a56cce34cbd83086d659a875c48dedcae224bddd0e7647ded5a65cdae6795c,371fe1e7db5292eaae7a784fe4be93b06ef70d5ff0366240122e206afb15e775,0.0,0.8377199172973633,0.8610846996307373,0.51661616563797,0.48338383436203003,4.5281081199646,3.91318941116333,0.6695661544799805,0.14916905789857818,0.36693335173030694,0.7817255742020077,0.9488609833518664,0.1799103087807695,0.17170246108220175,0.27693013027824204
