env,design,n_seeds,trainable_parameters_mean,trainable_parameters_std,val_pred_loss_mean,val_pred_loss_std,clean_mse_pre_mean,clean_mse_pre_std,clean_mse_blackout_transition_mean,clean_mse_blackout_transition_std,clean_mse_deep_blackout_mean,clean_mse_deep_blackout_std,clean_mse_first_post_mean,clean_mse_first_post_std,clean_mse_recovery_mean,clean_mse_recovery_std,clean_mse_late_post_mean,clean_mse_late_post_std,clean_mse_all_mean,clean_mse_all_std,clean_mse_first_post_ablated_mean,clean_mse_first_post_ablated_std,clean_input_mse_first_post_mean,clean_input_mse_first_post_std,last_visible_mse_first_post_mean,last_visible_mse_first_post_std,constant_mse_first_post_mean,constant_mse_first_post_std,persistence_mse_first_post_mean,persistence_mse_first_post_std,val_hier_loss_mean,val_hier_loss_std,val_hier_loss_fast_mean,val_hier_loss_fast_std,val_hier_loss_medium_mean,val_hier_loss_medium_std,val_hier_loss_slow_mean,val_hier_loss_slow_std,val_hier_loss_h1_mean,val_hier_loss_h1_std,val_hier_loss_h2_mean,val_hier_loss_h2_std,val_hier_loss_h4_mean,val_hier_loss_h4_std,val_hier_loss_h8_mean,val_hier_loss_h8_std,val_hier_loss_h16_mean,val_hier_loss_h16_std,tau_fast_mean,tau_fast_std,tau_slow_mean,tau_slow_std,tau_fast_min_mean,tau_fast_min_std,tau_fast_max_mean,tau_fast_max_std,tau_medium_min_mean,tau_medium_min_std,tau_medium_max_mean,tau_medium_max_std,val_hier_loss_bridge_mean,val_hier_loss_bridge_std,val_hier_loss_recovery_mean,val_hier_loss_recovery_std,val_hier_overlap_mean,val_hier_overlap_std,rho_fast_mean,rho_fast_std,rho_medium_mean,rho_medium_std,action_head_fast_norm_mean,action_head_fast_norm_std,action_head_medium_norm_mean,action_head_medium_norm_std,action_head_cosine_mean,action_head_cosine_std
dmc:ball_in_cup.catch.occ,hacssmv7_single,5,852614.0,0.0,0.8451736965179444,0.0188251578978103,0.6144363760948182,0.003192708178426823,0.777878212928772,0.015636779159592704,1.0888355016708373,0.03660034078952769,0.9857503533363342,0.03791261870639563,0.7939610362052918,0.010438398481968234,0.7177695870399475,0.007590730786480596,0.7519266247749329,0.0029272015560296415,1.9326598167419433,0.1173253283643663,0.7395695090293884,0.013957773808675111,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.12696612773338953,0.002016287390428533,0.09055510997772218,0.0008243100758885341,0.1633771475950877,0.003314871096946396,,,0.05755532383918762,0.0002170490886718024,0.1235548955798149,0.001489103946827474,0.11289497371514638,0.002045786759038984,0.21385932318369547,0.0046126296799977266,,,2.0,0.0,8.0,0.0,,,,,,,,,0.1499729551076889,0.0023603557876388705,0.10395929950475692,0.0016895124050147266,0.0,0.0,0.5563132524490356,0.0013007599536574343,0.548806619644165,0.007060052377922593,3.8721020221710205,0.21078233771466887,3.6313935279846192,0.0182685052717017,-0.12162465900182724,0.01573195611556224
dmc:ball_in_cup.catch.occ,hacssmv7_uniform,5,852614.0,0.0,0.8188578885396322,0.013366654857667727,0.612441623210907,0.0035315335481738274,0.7590225815773011,0.0220568427587524,1.0477517604827882,0.013966193581476714,0.9393751382827759,0.025300646527262844,0.7700499653816223,0.007708541313879022,0.7150205254554749,0.0029325809167801797,0.7407640099525452,0.003911177444583317,1.9584298849105835,0.14835958232064228,0.7100659608840942,0.013720504227276739,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,0.1351666615009308,0.0031328231608713565,0.1699280726114909,0.004569800015137969,0.10040525273482005,0.0017290635441729596,,,0.03532348769903183,0.000304064994075003,0.07786309200525283,0.0009518131248438021,0.1577525051434835,0.0033868337424692355,0.26972757546106974,0.008072661676279206,,,2.0,0.0,8.0,0.0,,,,,,,,,0.17407776979605358,0.003989535005702951,0.09625555831193924,0.0023674608723588497,0.0,0.0,0.6037504553794861,0.004284561600939151,0.5503175258636475,0.002212916456498578,3.6540027618408204,0.08199793413703124,3.4514607906341555,0.030580443474764397,0.670458459854126,0.021939915724553727
dmc:ball_in_cup.catch.occ,ssm,5,849536.0,0.0,0.832782859325409,0.01651941115015525,0.6107786893844604,0.0060251947046517165,0.8595417857170105,0.03893143895051495,1.0455742835998536,0.03885610893376147,0.9644538998603821,0.030640834888195762,0.7658972859382629,0.017651179349042343,0.7195287466049194,0.0009130427547178598,0.7531352400779724,0.007301483501264789,1.6507654666900635,0.14513834747040802,0.6948091745376587,0.013600707396675113,2.2903213500976562,0.0,1.2641915082931519,0.0,16.771806716918945,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacsmv4_two_noaux,5,851076.0,0.0,0.37288314096132913,0.0034240350816851918,0.14730761647224427,0.0007578147724036661,0.4397176504135132,0.02973887389180138,0.6397158026695251,0.02982283715456861,0.5639344334602356,0.00633087051613932,0.18574422001838684,0.0024536071754470068,0.17042737901210786,0.0008283430362372142,0.2558769822120667,0.006507756641369875,1.2262472629547119,0.1810622099163565,0.15997098982334138,0.0014642858931362842,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.7147143958409627,0.004798041610151356,0.6112672111193339,0.0023011906006167896,0.8181615635553996,0.008145623294845266,,,0.5773716651598613,0.0021932296404982296,0.6451627451578776,0.002413151343383406,0.7780939211845398,0.006106774310668061,0.8582291957537334,0.010248341655061048,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv6,5,851076.0,0.0,0.37151240452130635,0.002821340063551896,0.14722376465797424,0.0007953465169710765,0.451040643453598,0.02082162081609105,0.6467327117919922,0.0297751135209084,0.5612707734107971,0.005048066338281035,0.18497876226902008,0.0031795863484906793,0.17065750062465668,0.0006227022705855972,0.25771247744560244,0.005494190489404855,1.259062647819519,0.15557621847597153,0.16043853461742402,0.0014067253305135308,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.1419861038128535,0.0016673532503733719,0.09508540387948354,0.0017267587278396164,0.18888680628935497,0.0016277993114098737,,,0.05470912759502729,0.0009657232796440282,0.13546167973677317,0.0024883535014233187,0.11686893484989802,0.001361022600065945,0.2609046788215637,0.0019036591548208007,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv6_static,5,851076.0,0.0,0.3574760227203369,0.0082241689910099,0.15316276252269745,0.0007194485916128737,0.3655103087425232,0.00467265729346743,0.5430795073509216,0.014890473527042496,0.5297807931900025,0.015034993691346785,0.18403471112251282,0.001329189843265402,0.17607301771640776,0.0011145154020297408,0.2408520072698593,0.002598132555783503,0.8579986214637756,0.05088815902839701,0.16680716276168822,0.0014500739075477757,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.1477586141427358,0.0020296267038863542,0.09050392536322276,0.002047021720339657,0.20501330037911733,0.002347293781840316,,,0.05252027161916097,0.0012063348026770354,0.128487579425176,0.0028926225346916678,0.12675441853205363,0.0012992714053306116,0.28327217904726665,0.003412258747157529,,,2.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dmc:cheetah.run.occ,hacssmv7,5,852614.0,0.0,0.3683885797659556,0.0061544726246467955,0.1493321031332016,0.0006526262979965981,0.4257108807563782,0.025638394790708296,0.6057169795036316,0.03766385546517151,0.5540997624397278,0.011595772648711953,0.18237332999706268,0.003215660274012245,0.17210837602615356,0.0008572480988456465,0.25158150792121886,0.007083903730908253,1.152498483657837,0.13232802776221628,0.16091218888759612,0.0014030430502312064,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13208829041322073,0.0017387953566429218,0.06592973577976227,0.0008668242156845778,0.19824684528509776,0.0029296439922729452,,,0.03500735403100649,0.00041411676372917486,0.09685211763779322,0.0013253856244865195,0.11075517610708872,0.001424715415325504,0.2857385136286418,0.0044585982786181765,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15626209926605225,0.001854862163363184,0.1079144811630249,0.001650445273973458,0.0,0.0,0.6074038505554199,0.005636967739667224,0.5710179090499878,0.007140057517367216,4.5182726860046385,0.06345247287089832,3.816992902755737,0.06103451460497321,0.6385099530220032,0.018411271894191814
dmc:cheetah.run.occ,hacssmv7_actiononly,5,852614.0,0.0,0.3680406970977783,0.010772142518393561,0.14937176704406738,0.0001523908619193116,0.4309691548347473,0.020569434681481372,0.6082642078399658,0.028363097494977795,0.5534544587135315,0.020630920717261084,0.1827747941017151,0.0032383958349055833,0.17198558747768403,0.0006454503449268381,0.2523489475250244,0.005633844206151764,1.1171071529388428,0.05470152049270828,0.1620912581682205,0.0015707034930466828,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13609181133906045,0.0020204847823796818,0.08081514682372411,0.0023140841454137953,0.1913684807618459,0.001906235139446894,,,0.04600887688000997,0.0013102923439347381,0.11562141644954682,0.0033199930302197566,0.11217645688851674,0.0012740869814978043,0.2705604995091756,0.0025604413105171637,,,2.0,0.0,8.0,0.0,,,,,,,,,0.1360918100674947,0.002020484883243499,0.0,0.0,0.0,0.0,0.6182695627212524,0.004258625103877111,0.5731075882911683,0.006425797871284885,4.429293632507324,0.04692907284061111,4.147343587875366,0.10336726764728592,0.667630922794342,0.018539584823184636
dmc:cheetah.run.occ,hacssmv7_noaction,5,852614.0,0.0,0.4873409202893575,0.0054728665291694754,0.15342550873756408,0.0008983097885872735,0.46195484399795533,0.008644738818182751,0.7793514847755432,0.013535670667953957,0.7777333498001099,0.010273192042108074,0.19201677441596984,0.002345011097570828,0.1764668643474579,0.0010129530211704157,0.28461148738861086,0.001672987171798485,0.8977750062942504,0.018738683110592617,0.16923823058605195,0.00311516876875757,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.11639581531286239,0.0009654534536715042,0.06108067546288173,0.0003067051144852318,0.17171095410982767,0.0017081997684193228,,,0.03335954741636912,0.00013092297732746427,0.08880180297295252,0.0005000790577121201,0.099770867228508,0.0006425533650951755,0.24365104055404663,0.0028697095142635335,,,2.0,0.0,8.0,0.0,,,,,,,,,0.13788975509007773,0.0011179584160913058,0.09490187555551528,0.0008170825295694147,0.0,0.0,0.6309035181999206,0.000753830320407189,0.5961799144744873,0.0033364566984874283,0.0,0.0,0.0,0.0,0.0,0.0
dmc:cheetah.run.occ,hacssmv7_noaux,5,852614.0,0.0,0.3714687832991282,0.006401259560579446,0.14963937401771546,0.0004064927026458931,0.43069608211517335,0.01602824479514445,0.6077361583709717,0.0199927468875572,0.5601337790489197,0.012194107095771409,0.1821168154478073,0.002549847247007989,0.1717418223619461,0.0006569233868128565,0.2524063289165497,0.004051670272509246,1.0916049003601074,0.05688977798834615,0.16156894862651824,0.001801343488600315,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13338033131758373,0.0019100119900605768,0.06865910840034485,0.0009669275463815367,0.19810155657927195,0.002981843334620238,,,0.0366798166235288,0.0005220373409790025,0.10063839848836263,0.001417060076487714,0.11180705193678538,0.001604107737594421,0.28439605824152625,0.004429970197691238,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15948683830102284,0.002168319110841293,0.10727382369836172,0.0016578820469285926,0.0,0.0,0.6190356492996216,0.0032419152423673594,0.572128176689148,0.00548423530704076,4.420708179473877,0.031759587590304,3.9656145095825197,0.05948825103070864,0.6905598163604736,0.012762569024779976
dmc:cheetah.run.occ,hacssmv7_norecovery,5,852614.0,0.0,0.37161800678571066,0.007078030486020446,0.14978208243846894,0.0008563874728069977,0.43372111320495604,0.02642707821521738,0.6112593531608581,0.034722985713701686,0.5600851774215698,0.01306409602847909,0.1818321317434311,0.0026987684730457495,0.17232657074928284,0.0008211867791471577,0.2533590018749237,0.00681248840970917,1.139981985092163,0.10776610477129633,0.1619612991809845,0.0018659669382197445,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.1547911243836085,0.002801959968405838,0.09407379988829295,0.001859603213834294,0.215508448044459,0.004034653154374416,,,0.05044748959938685,0.0008864552493358623,0.13770011059443155,0.0028337498757312007,0.12260135984420777,0.00231768811501636,0.30841553664207455,0.005785263794441983,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15479112819830576,0.002801957692126525,0.0,0.0,0.0,0.0,0.6078331947326661,0.004689381481506901,0.5698650598526,0.005375943386275686,4.615581703186035,0.06663373537237643,3.7973050594329836,0.07788210881265867,0.652864146232605,0.020098038615114205
dmc:cheetah.run.occ,hacssmv7_noshrink,5,852614.0,0.0,0.37129233320554095,0.0037520479118169432,0.14723049998283386,0.00074754348854708,0.43249077200889585,0.026008703345941724,0.6268716216087341,0.03220842279686668,0.5610401868820191,0.006867916943483108,0.18387277126312257,0.0033699546501111,0.17047106623649597,0.0009517535531157043,0.2535727769136429,0.006509821642449557,1.2111035346984864,0.14394984088764126,0.1599554419517517,0.001634822595974746,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13065011004606883,0.0010642735617913382,0.06789760015408197,0.0010309605167317375,0.19340261781215667,0.001280701891598997,,,0.03660630242029826,0.0005434437094397786,0.09918889820575714,0.0015221412429946661,0.11019848475853602,0.0009176419889520528,0.2766067512830099,0.00171339541490547,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15180848268667857,0.001224295412045185,0.10949173613389333,0.0009235525400365331,0.0,0.0,1.0,0.0,1.0,0.0,4.283354949951172,0.06432856391838754,3.4125179290771483,0.08877576101287014,0.6485471487045288,0.01600155582078108
dmc:cheetah.run.occ,hacssmv7_sharedaction,5,852614.0,0.0,0.3690027151107788,0.004363470918023205,0.14972810447216034,0.00043186517268436857,0.42893644571304324,0.02432790738218411,0.6108243823051452,0.03453966882556715,0.5548632621765137,0.008572011173932489,0.18253830671310425,0.003219646710845787,0.1726333439350128,0.0005790293382827689,0.2528121620416641,0.0062982688174730165,1.0837192773818969,0.07745027132650062,0.16157702803611756,0.0021380561742760473,1.0144654512405396,0.0,0.6891944408416748,0.0,13.852587699890137,0.0,0.13270619769891104,0.0020029707853857887,0.0676201534072558,0.0009883188511831658,0.19779224240779877,0.003172697307047995,,,0.035834701389074325,0.0004735394938569577,0.09940560521682104,0.0015053569161334202,0.10981281658013661,0.0016854387154204306,0.28577166676521304,0.004704750386121848,,,2.0,0.0,8.0,0.0,,,,,,,,,0.15729804734388989,0.002271649521385262,0.10811434912681579,0.0017398729160651681,0.0,0.0,0.6086405038833618,0.004912314605605364,0.568166983127594,0.005926498783044,4.4826665878295895,0.04365647632122787,4.4826665878295895,0.04365647632122787,0.9999999880790711,2.384185791015625e-08
