candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv7,hacssmv6_static,dmc:cheetah.run.occ,3,0.560714840888977,0.526527980963389,-0.06569601904688217,0,0
hacssmv7,hacssmv6_static,ogbench:cube-single.occ,3,1.3555450042088826,1.3695071935653687,0.010169276897432002,2,0
hacssmv7,hacssmv6_static,__overall__,15,,,-0.004979910654968596,8,0
hacssmv7,hacssmv7_noaux,dmc:reacher.hard.occ,3,0.8326524098714193,0.8340611259142557,0.0016941963438716892,2,0
hacssmv7,hacssmv7_noaux,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9381400545438131,0.0058652800218086006,2,0
hacssmv7,hacssmv7_noaux,dmc:finger.spin.occ,3,1.1470349232355754,1.1459399064381917,-0.001011432252604634,2,0
hacssmv7,hacssmv7_noaux,dmc:cheetah.run.occ,3,0.560714840888977,0.563715398311615,0.005228093076783936,2,0
hacssmv7,hacssmv7_noaux,ogbench:cube-single.occ,3,1.3555450042088826,1.3605783780415852,0.003713723241848563,2,0
hacssmv7,hacssmv7_noaux,__overall__,15,,,0.003097972086341631,10,0
hacssmv7,hacssmv7_sharedaction,dmc:reacher.hard.occ,3,0.8326524098714193,0.8365230957667033,0.004664542025334324,3,0
hacssmv7,hacssmv7_sharedaction,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.923192044099172,-0.009811511994383794,1,0
hacssmv7,hacssmv7_sharedaction,dmc:finger.spin.occ,3,1.1470349232355754,1.1495543320973713,0.0021920432389503208,2,0
hacssmv7,hacssmv7_sharedaction,dmc:cheetah.run.occ,3,0.560714840888977,0.554059644540151,-0.012199577071894792,1,0
hacssmv7,hacssmv7_sharedaction,ogbench:cube-single.occ,3,1.3555450042088826,1.357571800549825,0.0015196898109477751,2,0
hacssmv7,hacssmv7_sharedaction,__overall__,15,,,-0.0027269627982092334,9,0
hacssmv7,hacssmv7_noshrink,dmc:reacher.hard.occ,3,0.8326524098714193,0.8366955121358236,0.004823637947365668,2,0
hacssmv7,hacssmv7_noshrink,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9748799602190653,0.0427538400558106,3,0
hacssmv7,hacssmv7_noshrink,dmc:finger.spin.occ,3,1.1470349232355754,1.131097952524821,-0.014239231556109525,0,0
hacssmv7,hacssmv7_noshrink,dmc:cheetah.run.occ,3,0.560714840888977,0.5655059019724528,0.00847994166169906,3,0
hacssmv7,hacssmv7_noshrink,ogbench:cube-single.occ,3,1.3555450042088826,1.3749788204828899,0.014063903549970782,3,0
hacssmv7,hacssmv7_noshrink,__overall__,15,,,0.011176418331747318,11,0
hacssmv7,hacssmv7_actiononly,dmc:reacher.hard.occ,3,0.8326524098714193,0.8342399795850118,0.0018987461507252092,3,0
hacssmv7,hacssmv7_actiononly,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9501161773999532,0.01874638306808507,3,0
hacssmv7,hacssmv7_actiononly,dmc:finger.spin.occ,3,1.1470349232355754,1.1490176916122437,0.0017419019480969457,2,0
hacssmv7,hacssmv7_actiononly,dmc:cheetah.run.occ,3,0.560714840888977,0.567550520102183,0.011670109715005185,2,0
hacssmv7,hacssmv7_actiononly,ogbench:cube-single.occ,3,1.3555450042088826,1.353053371111552,-0.0018521588595189467,2,0
hacssmv7,hacssmv7_actiononly,__overall__,15,,,0.006440996404478693,12,0
hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,3,0.8326524098714193,0.8328675627708435,0.0002270444866401636,1,0
hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9473831057548523,0.01601834161644329,3,0
hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,3,1.1470349232355754,1.154140790303548,0.006129375212307156,2,0
hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,3,0.560714840888977,0.5673664410909017,0.011716095759172974,3,0
hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,3,1.3555450042088826,1.355873982111613,0.00018752449582122953,2,0
hacssmv7,hacssmv7_uniform,__overall__,15,,,0.006855676314076962,11,0
hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,3,0.8326524098714193,0.8336208065350851,0.001160592402353876,2,0
hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9241219361623129,-0.008755488503694219,1,0
hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,3,1.1470349232355754,1.1423284610112507,-0.004162133977867586,1,0
hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,3,0.560714840888977,0.5672463973363241,0.010872961394810164,1,0
hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,3,1.3555450042088826,1.3523115714391072,-0.0023813053313487707,2,0
hacssmv7,hacssmv7_norecovery,__overall__,15,,,-0.0006530748031493071,7,0
hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,3,0.8326524098714193,0.8356770078341166,0.0035821499851003183,2,0
hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,1.0909864902496338,0.1451280771570854,3,0
hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,3,1.1470349232355754,1.3231051762898762,0.13298571842526102,3,0
hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,3,0.560714840888977,0.7818011045455933,0.28257013229751105,3,0
hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,3,1.3555450042088826,1.6458701690038045,0.17639802170256885,3,0
hacssmv7,hacssmv7_noaction,__overall__,15,,,0.14813281991350533,14,0
hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,3,0.8326524098714193,0.88883904616038,0.06324819357181073,3,0
hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,3,0.9322319825490316,0.9627140164375305,0.03136176259563598,3,0
hacssmv7,hacssmv7_single,dmc:finger.spin.occ,3,1.1470349232355754,1.3378223578135173,0.1424383594747348,3,0
hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,3,0.560714840888977,0.5941599607467651,0.056134729184419425,3,0
hacssmv7,hacssmv7_single,ogbench:cube-single.occ,3,1.3555450042088826,1.5955253442128499,0.15043873042896533,3,0
hacssmv7,hacssmv7_single,__overall__,15,,,0.08872435505111326,15,0
