candidate,reference,env,n_pairs,candidate_mean_mse,reference_mean_mse,mean_paired_relative_reduction,paired_wins,paired_ties
hacssmv7,hacssmv7_uniform,dmc:reacher.hard.occ,5,0.8258150696754456,0.826456093788147,0.0007617773461256045,3,0
hacssmv7,hacssmv7_uniform,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9393751382827759,0.004918642670792396,4,0
hacssmv7,hacssmv7_uniform,dmc:finger.spin.occ,5,1.1452091693878175,1.1483026504516602,0.0026126827205294875,3,0
hacssmv7,hacssmv7_uniform,dmc:cheetah.run.occ,5,0.5540997624397278,0.5602586746215821,0.01100440631891436,5,0
hacssmv7,hacssmv7_uniform,ogbench:cube-single.occ,5,1.3518219232559203,1.3477153778076172,-0.0031144123031251534,3,0
hacssmv7,hacssmv7_uniform,__overall__,25,,,0.003236619350647339,18,0
hacssmv7,hacssmv7_norecovery,dmc:reacher.hard.occ,5,0.8258150696754456,0.8270128250122071,0.0014549070917905908,4,0
hacssmv7,hacssmv7_norecovery,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9293771982192993,-0.00546569399234159,2,0
hacssmv7,hacssmv7_norecovery,dmc:finger.spin.occ,5,1.1452091693878175,1.1403366565704345,-0.004242064795253465,2,0
hacssmv7,hacssmv7_norecovery,dmc:cheetah.run.occ,5,0.5540997624397278,0.5600851774215698,0.010324240201414463,2,0
hacssmv7,hacssmv7_norecovery,ogbench:cube-single.occ,5,1.3518219232559203,1.3450101137161254,-0.00507991196972008,2,0
hacssmv7,hacssmv7_norecovery,__overall__,25,,,-0.000601704692822016,12,0
hacssmv7,hacssmv7_noaction,dmc:reacher.hard.occ,5,0.8258150696754456,0.8277790188789368,0.0023299147633579777,3,0
hacssmv7,hacssmv7_noaction,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,1.0861770868301392,0.13880262368729918,5,0
hacssmv7,hacssmv7_noaction,dmc:finger.spin.occ,5,1.1452091693878175,1.3313849925994874,0.13974203311056044,5,0
hacssmv7,hacssmv7_noaction,dmc:cheetah.run.occ,5,0.5540997624397278,0.7777333498001099,0.287393433076331,5,0
hacssmv7,hacssmv7_noaction,ogbench:cube-single.occ,5,1.3518219232559203,1.6451925754547119,0.17826448505171244,5,0
hacssmv7,hacssmv7_noaction,__overall__,25,,,0.1493064979378522,23,0
hacssmv7,hacssmv7_single,dmc:reacher.hard.occ,5,0.8258150696754456,0.8839340448379517,0.06579485551837842,5,0
hacssmv7,hacssmv7_single,dmc:ball_in_cup.catch.occ,5,0.9343978047370911,0.9857503533363342,0.05082797803479608,5,0
hacssmv7,hacssmv7_single,dmc:finger.spin.occ,5,1.1452091693878175,1.3303433895111083,0.1390270698658658,5,0
hacssmv7,hacssmv7_single,dmc:cheetah.run.occ,5,0.5540997624397278,0.5957239747047425,0.06952657764570305,5,0
hacssmv7,hacssmv7_single,ogbench:cube-single.occ,5,1.3518219232559203,1.5798784732818603,0.1442198572787745,5,0
hacssmv7,hacssmv7_single,__overall__,25,,,0.09387926766870357,25,0
